Hour,idProfile,idProfile_eMobility,idProfile_eHeatPump,idProfile_eHydrogen
0,5819.0,1344.442,1223.19,335.04
1,5757.0,1178.84,1223.5900000000001,335.04
2,5890.08,959.6679999999999,1224.17,335.04
3,5843.959999999999,671.5129999999999,1228.15,335.04
4,5641.009999999999,485.39,1230.31,335.04
5,5555.07,344.31899999999996,1231.75,335.04
6,5433.0,302.324,1234.6599999999999,335.04
7,5345.029999999999,404.673,1239.59,335.04
8,5401.02,669.6479999999999,1240.6599999999999,335.04
9,5538.01,1041.2869999999998,1225.37,335.04
10,5627.96,1347.9180000000001,1200.67,335.04
11,5643.960000000001,1818.2739999999997,1177.78,335.04
12,5985.05,1862.7930000000001,1162.3400000000001,335.04
13,5890.08,1751.5320000000002,1157.9299999999998,335.04
14,5723.01,1681.967,1155.99,335.04
15,5702.9400000000005,1896.152,1161.75,335.04
16,5914.01,2015.4399999999998,1173.53,335.04
17,6103.9400000000005,2198.203,1183.88,335.04
18,5421.080000000001,2373.757,1191.01,335.04
19,5573.01,2444.613,1197.11,335.04
20,5214.01,2253.9359999999997,1198.92,335.04
21,5708.01,1836.5829999999999,1201.18,335.04
22,5985.05,1422.4879999999998,1205.2,335.04
23,6007.01,1210.739,1205.78,335.04
24,5914.01,1173.22,1206.3200000000002,335.04
25,5907.01,1081.5079999999998,1206.37,335.04
26,5881.039999999999,951.207,1208.27,335.04
27,5719.0,733.125,1209.0900000000001,335.04
28,5570.01,552.519,1209.35,335.04
29,5485.049999999999,383.597,1210.0299999999997,335.04
30,5130.029999999999,285.502,1210.31,335.04
31,5048.919999999999,261.595,1210.12,335.04
32,5177.029999999999,374.536,1210.08,335.04
33,5397.1,630.3,1201.8600000000001,335.04
34,5520.039999999999,1049.43,1188.27,335.04
35,5614.01,1282.92,1176.23,335.04
36,5696.0599999999995,1355.0949999999998,1168.6,335.04
37,5687.01,1154.893,1167.13,335.04
38,5407.039999999999,1148.0149999999999,1170.34,335.04
39,5331.02,1385.469,1179.41,335.04
40,5473.01,1653.969,1190.27,335.04
41,5814.01,1838.747,1201.02,335.04
42,5889.040000000001,2175.2870000000003,1208.88,335.04
43,5731.02,2394.9979999999996,1214.3300000000002,335.04
44,5482.0,2225.044,1221.61,335.04
45,5508.9400000000005,1959.2799999999997,1229.1499999999999,335.04
46,5701.02,1707.4720000000002,1236.5,335.04
47,5751.120000000001,1373.283,1243.87,335.04
48,5729.02,1053.591,1250.65,335.04
49,5623.99,742.2750000000001,1257.3,335.04
50,5555.07,554.144,1260.9499999999998,335.04
51,5545.99,395.76699999999994,1263.21,335.04
52,5389.04,317.20099999999996,1265.4599999999998,335.04
53,5384.050000000001,271.325,1270.16,335.04
54,5177.029999999999,472.584,1271.79,335.04
55,5397.1,1341.738,1273.9299999999998,335.04
56,5721.08,2350.9170000000004,1275.56,335.04
57,5871.02,2629.0330000000004,1269.04,335.04
58,6084.050000000001,2271.6009999999997,1253.9299999999998,335.04
59,6177.029999999999,1822.866,1241.37,335.04
60,6311.98,1644.3360000000002,1229.27,335.04
61,6248.92,1721.9160000000002,1220.88,335.04
62,6184.05,1900.2970000000003,1214.4,335.04
63,6014.01,1776.266,1216.0500000000002,335.04
64,6091.99,1616.2499999999998,1229.21,335.04
65,6365.02,1803.7730000000001,1241.63,335.04
66,6361.0199999999995,2367.766,1251.79,335.04
67,6105.01,2968.573,1259.01,335.04
68,5741.96,3165.634,1265.92,335.04
69,5456.040000000001,2693.742,1273.67,335.04
70,5641.959999999999,2089.08,1290.15,335.04
71,5748.92,1672.9470000000001,1306.69,335.04
72,6308.01,1335.741,1319.1399999999999,335.04
