Row,2020,2030,2040,2050
Austria,40.036097241159915,53.666755206534354,32.45107398162366,31.881577689269598
France,18.504670497867323,35.37793626961362,16.734023325712723,21.43543300693654
Germany,39.80066005896543,55.55554922129741,32.65216500899452,39.747297370872445
Italy,42.39272197376623,73.81533793431723,31.6926848048559,32.46678018254786
Switzerland,39.877520633406405,54.30774632963962,33.25392486182423,37.38128860983427
date,0.0,0.0,0.0,0.0
