Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
4246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1120497545059733,-5.44778720614098e-05,0.0,0.0,0.0,7.127112013726999e-07,1.6731742690749998e-07,0.0,0.0,0.0,0.0,0.0,4.069388434683339,2.9507599027183002,0.0,0.0,0.0,5.978819273965113e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4897122383037096,-1.28352653282967e-05,0.07107519087804272,0.0,0.055538324136057145,-7.781028039435931,4.899933677536167,-2.8810943618997644,6.811824675863943,6.867363
4247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0237455178655248,-5.46399308370977e-05,0.0,0.0,0.0,7.120059634678e-07,1.672966131801e-07,0.0,0.0,0.0,0.0,0.0,3.711792574095964,2.9507598547487084,0.0,0.0,0.0,5.899487498660606e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4842618062087511,-1.2840406240712899e-05,0.07106917452932689,0.0,0.09822831946554023,-7.925113181806151,4.899923586146446,-3.0251895956597044,6.21637268053446,6.314601
4248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006421435622989773,-6.743398196735891e-05,0.0,0.0,0.0,7.207046061306e-07,1.695141608911e-07,0.0,0.0,0.0,0.0,0.0,3.7259887820686965,2.9507598205377845,0.0,0.0,0.0,5.8893368051341084e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1826558158915548,-1.28438561169002e-05,0.07107478534697644,0.0,0.09484840960364165,-8.16318133750141,4.899915727172266,-3.2632656103291438,5.673555590396359,5.768404
4249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006410330983790086,-6.75424213748082e-05,0.0,0.0,0.0,7.200756039783e-07,1.695117669599e-07,0.0,0.0,0.0,0.0,0.0,3.512899638615857,2.9507597918404973,0.0,0.0,0.0,5.827585282791691e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6334925090107972,-1.28481587488761e-05,0.0710795802747783,0.0,0.09118767097969273,-7.7237429828453825,4.8999020138240645,-2.8238409690213175,5.350721329020306,5.441908999999999
4250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006166642636625537,-6.768848734476381e-05,0.0,0.0,0.0,7.19479070068e-07,1.69521393109e-07,0.0,0.0,0.0,0.0,0.0,3.4294887500831077,2.950759763328588,0.0,0.0,0.0,5.802137716106814e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4817266191418605,-1.28516531789832e-05,0.07109470833375457,0.0,0.1418282950514202,-7.843474027209694,4.899869950934159,-2.943604076275535,4.995552704948579,5.1373809999999995
4251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006058840167056634,-6.77958740428229e-05,0.0,0.0,0.0,7.190114272692001e-07,1.6955096918600002e-07,0.0,0.0,0.0,0.0,0.0,3.1556380472115038,2.9507597410038184,0.0,0.0,0.0,5.77952661853243e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.480316275303192,-1.28505921928048e-05,0.07051701108522045,0.0,0.11945837840204258,-7.835085236888948,4.899816753005745,-2.935268483883203,4.7279416215979575,4.8473999999999995
4252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005312546034334073,-6.77451628241523e-05,0.0,0.0,0.0,7.187149453618e-07,1.695974424378e-07,0.0,0.0,0.0,0.0,0.0,2.764508655446166,2.9507598051775283,0.0,0.0,0.0,5.799876875797741e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.020444978948813662,0.0,0.0,0.0,0.19649937874427367,1.4726144909097496,-1.284609781921e-05,0.05915560035890944,0.0,0.14260856516123724,-7.999034810232901,5.306142565047849,-2.6928922451850523,4.559379077145676,4.918932000000001
4253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003500039609122518,-6.820750450710201e-05,0.0,0.0,0.0,7.190606875786e-07,1.6974024606209998e-07,0.0,0.0,0.0,0.0,0.0,2.5839154250846885,2.9507597582118343,0.0,0.0,0.0,5.8053691212411943e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19262727064545965,0.0,0.0,0.0,3.1945389123148944,1.469710113392802,-1.2847480864417201e-05,0.04762244773955954,0.0,0.10671943574723332,-8.492120867936038,3.4044967276094327,-5.0876241403266045,1.9678033812924127,5.461689000000001
4254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003665297872105119,-6.84678341780557e-05,0.0,0.0,0.0,7.194948660420001e-07,1.6995837005170002e-07,0.0,0.0,0.0,0.0,0.0,2.7108447634935047,2.950759694825587,0.0,0.0,0.0,5.806249905286443e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7974668781356595,0.0,0.0,0.0,7.666902298216933,1.4739660447669098,-1.28037704809261e-05,0.03522233240496294,0.0,0.08783945125237408,-10.659238591573464,1.1997783090045053,-9.45946028256896,-2.2850826276049667,6.267126
4255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000405931057056941,-8.34582721765892e-05,0.0,0.0,0.0,7.008458448884e-07,1.685604139546e-07,0.0,0.0,0.0,0.0,0.0,0.7962423626764003,2.950756895346198,0.0,0.0,0.0,5.859563726579382e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6957763105414299,0.0,0.0,0.0,12.744918560446118,0.024716589840871158,-1.4134515126156299e-05,0.02442976594454783,0.0,0.024458268937041963,-10.80712686451094,-0.0,-10.80712686451094,-7.010672139924591,7.4544809999999995
