Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,991087925.8616245,608442013.1106726,373530615.8596621
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,485286549.000318,297923844.1963522
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,52791582.71795468
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,944924889.0,490490668.8658152,175140800.86037907,88309123.97037563
Fixed Operation,0.0,538971394.8144494,458157865.075993,252795049.3467447
Trading,-44355505.27716738,-320249405.688959,-32499488.26054915,52489076.581305355
