Hour,idProfile,idProfile_eMobility,idProfile_eHeatPump,idProfile_eHydrogen
1573,6705.02,1721.9160000000002,1103.51,335.04
1574,6584.050000000001,1900.2970000000003,1041.98,335.04
1575,6481.04,1776.266,1021.43,335.04
1576,6398.05,1616.2499999999998,1027.21,335.04
1577,6350.21,1803.7730000000001,1066.86,335.04
1578,6677.030000000001,2367.766,1138.01,335.04
1579,6635.97,2968.573,1200.08,335.04
1580,6311.98,3165.634,1247.25,335.04
1581,5930.02,2693.742,1280.48,335.04
1582,5831.02,2089.08,1299.01,335.04
1583,5910.97,1672.9470000000001,1314.72,335.04
1584,6015.01,1335.741,1329.46,335.04
1585,5987.01,981.4850000000002,1342.67,335.04
1586,6089.04,696.9590000000001,1364.94,335.04
1587,6048.92,498.137,1391.5,335.04
1588,5983.02,361.31600000000003,1410.56,335.04
1589,5995.08,309.024,1431.97,335.04
1590,6045.990000000002,492.972,1462.1599999999999,335.04
1591,6541.960000000001,1358.8700000000001,1469.6999999999998,335.04
1592,6739.99,2378.223,1417.48,335.04
1593,6703.939999999999,2705.924,1335.95,335.04
1594,6682.0,2350.352,1243.78,335.04
1595,6877.97,1883.1679999999997,1154.87,335.04
1596,6897.1,1690.3319999999999,1076.63,335.04
1597,6747.039999999999,1770.66,1022.01,335.04
1598,6251.120000000001,1947.459,991.45,335.04
1599,6071.02,1819.913,983.22,335.04
1600,6008.01,1661.8960000000002,1008.79,335.04
1601,6032.999999999999,1830.033,1068.1100000000001,335.04
1602,6423.99,2376.9159999999997,1174.76,335.04
1603,6445.02,2964.938,1270.2,335.04
1604,6115.01,3151.9990000000007,1337.46,335.04
1605,5799.0199999999995,2674.875,1380.5700000000002,335.04
1606,5706.01,2080.492,1429.6,335.04
1607,5813.0,1670.763,1480.46,335.04
1608,5441.01,1334.759,1533.92,335.04
1609,5273.01,980.6269999999998,1580.27,335.04
1610,5491.07,696.2,1621.4199999999998,335.04
1611,5427.96,501.537,1651.94,335.04
1612,5422.030000000001,361.35699999999997,1670.04,335.04
1613,5455.07,307.65600000000006,1692.22,335.04
1614,5776.009999999999,488.855,1710.91,335.04
1615,6325.9800000000005,1345.7910000000002,1689.0700000000002,335.04
1616,6638.01,2349.8780000000006,1602.0300000000002,335.04
1617,6627.029999999999,2656.6180000000004,1494.5100000000002,335.04
1618,6710.970000000001,2331.447,1393.03,335.04
1619,6771.02,1892.8759999999997,1296.59,335.04
1620,6438.990000000001,1706.643,1218.87,335.04
1621,6403.94,1779.732,1161.78,335.04
1622,6230.03,1951.763,1120.58,335.04
1623,6018.0,1813.018,1109.42,335.04
1624,5956.040000000001,1651.33,1122.48,335.04
1625,5985.05,1826.6239999999998,1159.37,335.04
1626,6245.029999999999,2384.004000000001,1233.17,335.04
1627,6231.02,2960.411,1299.52,335.04
1628,5923.99,3147.0249999999996,1340.42,335.04
1629,5658.04,2660.1180000000004,1377.09,335.04
1630,5720.04,2051.022,1406.35,335.04
1631,5502.9400000000005,1649.859,1435.9899999999998,335.04
1632,5205.02,1323.647,1470.5099999999998,335.04
1633,5197.1,974.6370000000001,1513.8200000000002,335.04
1634,5095.08,691.6120000000001,1553.1999999999998,335.04
1635,5193.0,496.42499999999995,1585.6299999999997,335.04
1636,5085.99,360.50300000000004,1607.4,335.04
1637,5072.040000000001,306.571,1624.87,335.04
1638,4885.05,492.65099999999995,1641.0299999999997,335.04
1639,4897.1,1352.9370000000001,1626.46,335.04
1640,5229.02,2345.9939999999997,1514.9299999999998,335.04
1641,5534.0,2646.7870000000003,1368.47,335.04
1642,5664.030000000001,2319.806,1235.3200000000002,335.04
1643,5695.07,1891.351,1131.5,335.04
1644,5909.960000000001,1710.774,1049.04,335.04
1645,5874.02,1777.6619999999998,979.6099999999999,335.04
1646,5693.99,1936.394,932.35,335.04
1647,5656.04,1805.6170000000002,905.25,335.04
1648,5637.01,1648.748,918.78,335.04
1649,5393.99,1825.035,987.3800000000001,335.04
1650,5673.01,2358.611,1089.08,335.04
1651,5895.07,2919.868,1158.1299999999999,335.04
1652,5598.049999999999,3092.1609999999996,1201.4399999999998,335.04
1653,5143.96,2609.261,1229.39,335.04
1654,5205.02,2017.163,1222.31,335.04
1655,5175.130000000001,1630.1259999999997,1206.93,335.04
1656,5473.01,1311.494,1189.02,335.04
1657,5577.03,967.7039999999998,1181.0,335.04
1658,5571.02,690.9269999999999,1155.7399999999998,335.04
1659,5599.02,496.58799999999997,1132.27,335.04
1660,5476.01,359.611,1099.29,335.04
1661,5420.04,297.943,1065.1100000000001,335.04
1662,5302.94,449.675,1049.8799999999999,335.04
1663,5327.03,1186.5279999999998,1034.4199999999998,335.04
1664,5555.07,2033.3539999999998,974.5199999999999,335.04
1665,5793.99,2292.7380000000003,879.78,335.04
1666,5983.02,2073.839,786.9000000000001,335.04
1667,6105.01,1767.8870000000002,695.49,335.04
1668,6151.120000000001,1712.538,631.74,335.04
1669,6025.110000000001,1810.36,602.07,335.04
1670,5938.01,1923.2759999999998,603.7,335.04
1671,5867.99,1782.0729999999999,612.28,335.04
1672,5908.9400000000005,1686.118,658.2,335.04
1673,6063.0,2033.036,732.3500000000001,335.04
1674,5545.99,2747.425,839.63,335.04
1675,5565.01,3229.6669999999995,905.21,335.04
1676,5334.0,3226.9310000000005,937.4799999999999,335.04
1677,5093.99,2619.5290000000005,957.0600000000001,335.04
1678,5177.029999999999,2001.2640000000001,986.78,335.04
1679,5409.98,1637.626,1029.38,335.04
1680,5675.11,1344.442,1066.27,335.04
1681,5658.04,1178.84,1124.44,335.04
1682,5689.04,959.6679999999999,1167.8999999999999,335.04
1683,5669.02,671.5129999999999,1192.42,335.04
1684,5695.07,485.39,1226.35,335.04
1685,5893.0,344.31899999999996,1270.52,335.04
1686,5650.1900000000005,302.324,1310.1499999999999,335.04
1687,6199.0199999999995,404.673,1313.12,335.04
1688,6615.01,669.6479999999999,1229.77,335.04
1689,6639.99,1041.2869999999998,1142.9,335.04
1690,6730.99,1347.9180000000001,1067.73,335.04
1691,6816.99,1818.2739999999997,997.6000000000001,335.04
1692,6477.030000000001,1862.7930000000001,953.48,335.04
1693,6506.01,1751.5320000000002,924.8399999999999,335.04
1694,6437.01,1681.967,904.4700000000001,335.04
1695,6335.039999999999,1896.152,894.59,335.04
1696,6267.99,2015.4399999999998,909.1800000000001,335.04
1697,6158.039999999999,2198.203,966.26,335.04
1698,6438.01,2373.757,1043.93,335.04
1699,6408.9400000000005,2444.613,1104.03,335.04
1700,6023.009999999999,2253.9359999999997,1140.21,335.04
1701,5687.01,1836.5829999999999,1153.0,335.04
1702,5595.08,1422.4879999999998,1145.2,335.04
1703,5559.0,1210.739,1140.2399999999998,335.04
1704,5375.09,1173.22,1161.7,335.04
1705,5691.99,1081.5079999999998,1190.81,335.04
