Row,2020,2030,2040,2050
Imports,375144564.59068334,166158354.97351065,101725950.5777645,101157688.59457387
Exports,-419527759.6476083,-577822697.5820155,-209613410.18708017,-105266133.10903893
Transfer capacity payment,-373386960.4797593,-421269100.6623616,-195860035.09765014,-112589715.52666387
