Hour,idProfile,idProfile_eMobility,idProfile_eHeatPump,idProfile_eHydrogen
0,5819.0,1344.442,2293.25,335.04
1,5757.0,1178.84,2293.5299999999997,335.04
2,5890.08,959.6679999999999,2294.1899999999996,335.04
3,5843.959999999999,671.5129999999999,2302.3,335.04
4,5641.009999999999,485.39,2306.72,335.04
5,5555.07,344.31899999999996,2309.89,335.04
6,5433.0,302.324,2315.12,335.04
7,5345.029999999999,404.673,2324.0600000000004,335.04
8,5401.02,669.6479999999999,2325.88,335.04
9,5538.01,1041.2869999999998,2298.9900000000002,335.04
10,5627.96,1347.9180000000001,2254.72,335.04
11,5643.960000000001,1818.2739999999997,2213.01,335.04
12,5985.05,1862.7930000000001,2185.24,335.04
13,5890.08,1751.5320000000002,2177.05,335.04
14,5723.01,1681.967,2173.48,335.04
15,5702.9400000000005,1896.152,2184.12,335.04
16,5914.01,2015.4399999999998,2204.8999999999996,335.04
17,6103.9400000000005,2198.203,2223.27,335.04
18,5421.080000000001,2373.757,2235.86,335.04
19,5573.01,2444.613,2246.84,335.04
20,5214.01,2253.9359999999997,2250.25,335.04
21,5708.01,1836.5829999999999,2254.51,335.04
22,5985.05,1422.4879999999998,2261.87,335.04
23,6007.01,1210.739,2262.92,335.04
24,5914.01,1173.22,2263.56,335.04
25,5907.01,1081.5079999999998,2263.67,335.04
26,5881.039999999999,951.207,2267.42,335.04
27,5719.0,733.125,2268.64,335.04
28,5570.01,552.519,2269.4800000000005,335.04
29,5485.049999999999,383.597,2271.06,335.04
30,5130.029999999999,285.502,2272.04,335.04
31,5048.919999999999,261.595,2272.09,335.04
32,5177.029999999999,374.536,2271.96,335.04
33,5397.1,630.3,2257.73,335.04
34,5520.039999999999,1049.43,2233.21,335.04
35,5614.01,1282.92,2211.88,335.04
36,5696.0599999999995,1355.0949999999998,2198.26,335.04
37,5687.01,1154.893,2195.42,335.04
38,5407.039999999999,1148.0149999999999,2201.3199999999997,335.04
39,5331.02,1385.469,2217.5,335.04
40,5473.01,1653.969,2236.84,335.04
41,5814.01,1838.747,2255.91,335.04
42,5889.040000000001,2175.2870000000003,2270.23,335.04
43,5731.02,2394.9979999999996,2280.08,335.04
44,5482.0,2225.044,2293.71,335.04
45,5508.9400000000005,1959.2799999999997,2307.4700000000003,335.04
46,5701.02,1707.4720000000002,2320.73,335.04
47,5751.120000000001,1373.283,2333.98,335.04
48,5729.02,1053.591,2345.96,335.04
49,5623.99,742.2750000000001,2358.02,335.04
50,5555.07,554.144,2364.2999999999997,335.04
51,5545.99,395.76699999999994,2368.3,335.04
52,5389.04,317.20099999999996,2372.51,335.04
53,5384.050000000001,271.325,2380.83,335.04
54,5177.029999999999,472.584,2383.91,335.04
55,5397.1,1341.738,2387.85,335.04
56,5721.08,2350.9170000000004,2391.69,335.04
57,5871.02,2629.0330000000004,2380.3199999999997,335.04
58,6084.050000000001,2271.6009999999997,2353.18,335.04
59,6177.029999999999,1822.866,2330.14,335.04
60,6311.98,1644.3360000000002,2307.59,335.04
61,6248.92,1721.9160000000002,2292.8399999999997,335.04
62,6184.05,1900.2970000000003,2280.49,335.04
63,6014.01,1776.266,2282.87,335.04
64,6091.99,1616.2499999999998,2307.62,335.04
65,6365.02,1803.7730000000001,2330.33,335.04
66,6361.0199999999995,2367.766,2348.9300000000003,335.04
