Hour,idProfile,idProfile_eMobility,idProfile_eHeatPump,idProfile_eHydrogen
1976,5338.99,2345.9939999999997,2329.35,335.04
1977,5488.02,2646.7870000000003,2042.82,335.04
1978,5587.01,2319.806,1764.81,335.04
1979,5543.96,1891.351,1538.1499999999999,335.04
1980,5791.07,1710.774,1346.56,335.04
1981,6008.01,1777.6619999999998,1198.2199999999998,335.04
1982,5981.039999999999,1936.394,1093.24,335.04
1983,5864.03,1805.6170000000002,1035.9,335.04
1984,5822.03,1648.748,1032.6000000000001,335.04
1985,5602.9400000000005,1825.035,1132.0900000000001,335.04
1986,5341.96,2358.611,1381.9,335.04
1987,5570.01,2919.868,1676.8899999999999,335.04
1988,5381.039999999999,3092.1609999999996,1861.76,335.04
1989,5361.99,2609.261,1992.24,335.04
1990,5407.039999999999,2017.163,2088.7400000000002,335.04
1991,5401.95,1630.1259999999997,2171.53,335.04
1992,5345.99,1311.494,2250.21,335.04
1993,5261.02,967.7039999999998,2317.8,335.04
1994,5601.95,690.9269999999999,2382.12,335.04
1995,5503.9400000000005,496.58799999999997,2427.9900000000002,335.04
1996,5352.08,359.611,2470.7999999999997,335.04
1997,5232.01,297.943,2506.78,335.04
1998,5247.040000000001,449.675,2524.86,335.04
1999,5327.03,1186.5279999999998,2385.75,335.04
2000,5311.98,2033.3539999999998,2067.4700000000003,335.04
2001,5315.0,2292.7380000000003,1758.4499999999998,335.04
2002,5222.030000000001,2073.839,1466.58,335.04
2003,5430.04,1767.8870000000002,1227.95,335.04
2004,5579.959999999999,1712.538,1058.14,335.04
2005,5378.96,1810.36,949.9,335.04
2006,5335.04,1923.2759999999998,903.47,335.04
2007,5406.01,1782.0729999999999,897.15,335.04
2008,5585.99,1686.118,931.46,335.04
2009,5716.990000000001,2033.036,1036.29,335.04
2010,5201.949999999999,2747.425,1235.31,335.04
2011,5227.959999999999,3229.6669999999995,1452.89,335.04
2012,5090.07,3226.9310000000005,1609.97,335.04
2013,5063.0,2619.5290000000005,1735.1100000000001,335.04
2014,5270.04,2001.2640000000001,1841.7800000000002,335.04
2015,5515.01,1637.626,1944.27,335.04
2016,5627.96,1344.442,2044.0100000000002,335.04
2017,5647.040000000001,1178.84,2132.79,335.04
2018,5659.0,959.6679999999999,2217.77,335.04
2019,5661.99,671.5129999999999,2291.16,335.04
2020,5661.02,485.39,2341.04,335.04
2021,5834.0,344.31899999999996,2384.37,335.04
2022,6177.969999999999,302.324,2412.08,335.04
2023,6553.0,404.673,2274.47,335.04
2024,6645.0199999999995,669.6479999999999,1964.37,335.04
2025,6733.0,1041.2869999999998,1676.1,335.04
2026,6771.02,1347.9180000000001,1422.67,335.04
2027,6497.099999999999,1818.2739999999997,1222.88,335.04
2028,6633.0,1862.7930000000001,1059.83,335.04
2029,6489.040000000001,1751.5320000000002,939.59,335.04
