Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
3252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0001718798123530799,-0.915416008592478,0.0,0.0,0.0,5.724019161357001e-07,1.323879748073e-07,0.0,0.0,0.0,0.0,0.0,0.4732558635317302,2.857049860795285,0.0,0.0,0.0,3.006763118500593e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.085350433266884,0.0,0.0,0.0,12.64732439535508,0.004770796184383162,-1.3799946255493751,0.014555630426758028,0.0,0.09130670707259314,-11.51830215869761,3.864339555327514,-7.653962603370096,-6.599568535694558,9.224413
3253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009472370574052643,-0.38753170887081007,0.0,0.0,0.0,5.755277699867999e-07,1.3275073105790002e-07,0.0,0.0,0.0,0.0,0.0,0.4881555179119737,2.8755125092328835,0.0,0.0,0.0,3.012741285112086e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7476760504034465,0.0,0.0,0.0,11.384477470329434,0.004761869783312489,-1.3799936713936196,0.02443909124040804,0.0,0.054326588456992835,-11.870373574216515,5.250989811936311,-6.619383762280205,-4.984567109189877,9.201913000000001
3254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011506888000232866,-0.22224037751671313,0.0,0.0,0.0,6.042856708248e-07,1.353164793813e-07,0.0,0.0,0.0,0.0,0.0,0.7217107940734065,2.8755162246101595,0.0,0.0,0.0,3.043226600385921e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3560971779789,0.0,0.0,0.0,7.38072087915311,0.004983329053810464,-1.3799897756956194,0.034338198063615155,0.0,0.0732663395543853,-8.455843120845005,5.873485737316722,-2.5823573835282834,-0.5365313966863959,9.273553
3255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.023691184365631616,-0.00016637201407913299,0.0,0.0,0.0,6.151298417762e-07,1.363621366289e-07,0.0,0.0,0.0,0.0,0.0,1.338466262559316,2.875535046766715,0.0,0.0,0.0,3.0634987949234045e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6974962877105213,0.0,0.0,0.0,4.748955146231837,0.07577587747293825,-1.49898910541219e-05,0.03532899954224674,0.0,0.09560894418290314,-7.015497759305622,5.151333654087856,-1.8641641052177655,2.48445262187474,9.026513000000001
3256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.009396515486962279,-0.0002176393774945622,0.0,0.0,0.0,6.257826404330999e-07,1.373192232546e-07,0.0,0.0,0.0,0.0,0.0,4.092901577129063,2.875540080561225,0.0,0.0,0.0,3.0756520074458485e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4438683191869242,0.0,0.0,0.0,2.581612734929004,4.682206323516977,-1.10811668720453e-05,0.046963055928612156,0.0,0.0870988445098015,-8.248573725178039,1.125225264228766,-7.123348460949273,4.583431101374272,8.696011
3257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011565789625021942,-0.00020019776751893,0.0,0.0,0.0,6.266312286173999e-07,1.374572857302e-07,0.0,0.0,0.0,0.0,0.0,4.115955476071466,2.8755401313564475,0.0,0.0,0.0,3.090219114606773e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.983008037408648,0.0,0.0,0.0,1.2934338156892566,4.685570969029977,-1.1088613441351799e-05,0.05854557528732518,0.0,0.13944800376840613,-7.999888227195164,2.6816509795050907,-5.318237247690074,6.42873014313369,8.84462
3258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07931630629556942,-0.00015790400335140352,0.0,0.0,0.0,6.290235550776e-07,1.377381246271e-07,0.0,0.0,0.0,0.0,0.0,4.36642341173882,2.8755402609386165,0.0,0.0,0.0,3.122590649209977e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293975814288563,0.0,0.0,0.0,0.26976370453607845,4.6898407855220485,-1.10723532373889e-05,0.06998107437505464,0.0,0.16613891071010692,-7.99981376100315,4.431363959748562,-3.568449801254588,8.512483803324958,9.277784
3259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4937959810472894,-0.0001564586102126584,0.0,0.0,0.0,6.28758723847e-07,1.377480532501e-07,0.0,0.0,0.0,0.0,0.0,4.370268936719844,2.875540288643419,0.0,0.0,0.0,3.1447468870408966e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05087574040116718,0.0,0.0,0.0,0.0,4.6956491413039325,-1.106336924804e-05,0.07120233886980779,0.0,0.24148868591568187,-7.999777922422584,4.910918581187145,-3.0888593412354384,9.41743057368315,9.709794999999998
3260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6375105293436218,-0.0001563417344975753,0.0,0.0,0.0,6.287491222912999e-07,1.3775922206180002e-07,0.0,0.0,0.0,0.0,0.0,4.370722243785793,2.8755402654201343,0.0,0.0,0.0,3.145872046339932e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8275114979290334,-1.1064427469336601e-05,0.07120742341360387,0.0,0.2634783120898905,-7.999787889491579,4.788083270973296,-3.2117046185182825,9.57062068791011,9.834099
3261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7073678855945705,-0.000157178748826643,0.0,0.0,0.0,6.28330730143e-07,1.376774448948e-07,0.0,0.0,0.0,0.0,0.0,4.36961991690927,2.875540227484943,0.0,0.0,0.0,3.123257790696503e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.864920329207214,-1.10666695202707e-05,0.07120133616769513,0.0,0.3774582932261149,-7.9998648735157465,4.033103378407848,-3.9667614951078987,8.921720706773886,9.299179
