Row,2020,2030,2040,2050
Imports,379214078.58137834,143875388.71580702,98434277.741601,97012429.96623212
Exports,-445147907.57184273,-599564573.8802757,-212994504.29463106,-110245306.86750516
Transfer capacity payment,-376544174.6767402,-429751663.7602237,-197013668.14360982,-110279746.72841507
