Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,991543314.4348359,608721582.1912781,373702247.0235261
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,484584627.313811,297492925.1700579
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,53621913.13157453
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,946192994.0,489749203.4694996,171929378.34134582,85193594.69413659
Fixed Operation,0.0,539221410.986954,458011350.79708403,253008420.07683635
Trading,-61540682.09458578,-346272728.68335116,-58016584.345419735,32157331.46578002
