Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,991179003.5762668,608497926.9267937,373564942.09243494
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,484888247.9736556,297679321.91718525
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,51889972.24706909
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,944927735.0,490339342.3183837,174179156.79192308,86776887.6689212
Fixed Operation,0.0,539021398.0489503,458029441.49226195,252371854.44009435
Trading,-44377945.16683227,-322883149.32815105,-42877659.20719415,45831137.56758889
