Row,2020,2030,2040,2050
Imports,375053188.5745496,187959240.92405275,129798156.84344956,127486981.40949045
Exports,-419405619.6276703,-543472383.8754356,-176522275.65542302,-89660031.08092022
Transfer capacity payment,-373387090.2646948,-399046820.3377512,-199795797.63313985,-114405438.24344753
