Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,991645233.7961445,608784151.8379778,373740659.3589044
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,484887231.4273425,297678697.8459308
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,54214999.82211853
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,946143097.0,489575878.5684539,172613326.46992615,86088686.91522737
Fixed Operation,0.0,539268080.0585748,458152489.12440926,253321683.85559112
Trading,-67283216.34283215,-351288167.0251112,-50800957.652167015,36956541.51862643
