Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,991087925.8616245,608442013.1106726,373530615.8596621
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,485286549.000318,297923844.1963522
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,52791582.71795468
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,944925326.0,490488361.16589516,175141324.35987076,88307917.79973578
Fixed Operation,0.0,538971394.8144494,458157865.075993,252795049.3467447
Trading,-44358696.9284004,-320248695.8257429,-32498213.10392404,52491725.420357406
