Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0070344238171663005,-0.13154251958885121,0.0,0.0,0.0,0.1330594351160915,4.102792813697e-07,0.0,0.0,0.0,0.0,0.0,5.632353038824825,1.3211100798258195,0.0,0.0,0.0,7.856017655385628e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.577378859091789,-7.7260576958801e-06,0.2269884153467478,0.0,0.7995194958703616,-6.406175192579768,7.095213335457225,0.6890381428774571,9.455412504129638,10.254932
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00632114521530594,-0.21790295071764132,0.0,0.0,0.0,0.22611890824771377,3.976546220972e-07,0.0,0.0,0.0,0.0,0.0,5.599980313289289,1.3211099872529901,0.0,0.0,0.0,7.7691031526074e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5759361293042689,-7.7401283087323e-06,0.22548925732353042,0.0,0.5781995054744545,-6.514299869723142,7.2267849733181615,0.7124851035950196,9.449530494525545,10.02773
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0052077409053701154,-0.10591714453520219,0.0,0.0,0.0,0.256199182836475,3.87581314231e-07,0.0,0.0,0.0,0.0,0.0,5.580398580072561,1.3211100327621705,0.0,0.0,0.0,7.774043190366656e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5709501403593167,-7.684150225105e-06,0.22398998453719596,0.0,0.9563095017243868,-6.633131137485993,6.767528472382589,0.13439733489659555,8.986328498275615,9.942638
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004089030011055928,-0.0883137749827503,0.0,0.0,0.0,0.2561991753600128,3.88425340225e-07,0.0,0.0,0.0,0.0,0.0,5.57857839886164,1.3211100450817725,0.0,0.0,0.0,7.74873433997925e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.568180865149484,-7.655123949857899e-06,0.2238898472618847,0.0,0.602479334469491,-6.824885595721471,6.9768629990491355,0.15197740332766443,9.01570366553051,9.618183
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0035709527784914454,-0.07561790826978851,0.0,0.0,0.0,0.25619917078575055,3.889325456923e-07,0.0,0.0,0.0,0.0,0.0,5.498502141436919,1.3211100355631529,0.0,0.0,0.0,7.715335959227049e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5645219429356911,-7.6696165489233e-06,0.22388991722716664,0.0,0.5297594422618597,-6.995961239746787,6.908652883505741,-0.08730835624104656,8.70486055773814,9.234620000000001
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033519176649164746,-0.08425549200546426,0.0,0.0,0.0,0.2561991674448077,3.890775513543e-07,0.0,0.0,0.0,0.0,0.0,5.448175113111792,1.3211100274342233,0.0,0.0,0.0,7.656937203744247e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5622695139627827,-7.6961757968955e-06,0.22388997699671317,0.0,0.5557593465388007,-7.078475482802334,6.803092276151674,-0.27538320665066024,8.4553496534612,9.011109000000001
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0032666009752939915,-0.08395260702308353,0.0,0.0,0.0,0.2561991653424297,3.8911698682310004e-07,0.0,0.0,0.0,0.0,0.0,5.403119549362023,1.3211100236765045,0.0,0.0,0.0,7.648054621355498e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5600506747485963,-7.7214686490669e-06,0.2238900305824418,0.0,0.6802894504674514,-7.130990904589736,6.620559406475527,-0.5104314981142097,8.173244549532548,8.853534
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0033146940927229647,-0.07992608487268583,0.0,0.0,0.0,0.25619916938476905,3.8953259755429997e-07,0.0,0.0,0.0,0.0,0.0,5.419758796022969,1.321110040146931,0.0,0.0,0.0,7.659226427260437e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5610660097069,-7.7002409065744e-06,0.22389008963138823,0.0,0.5007394668945867,-7.133509000462091,6.806327188035968,-0.32718181242612265,8.378223533105412,8.878963
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003180606990067427,-0.06631073005135037,0.0,0.0,0.0,0.2561991713366824,3.891827341736e-07,0.0,0.0,0.0,0.0,0.0,5.250561243324318,1.3211100807394118,0.0,0.0,0.0,7.702561925442215e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.418919295765244,0.0,0.0,0.0,0.32175411318782104,1.5524452017171757,-7.7048980536796e-06,0.22389009323032252,0.0,0.4053996670626887,-7.277503205541591,6.792689878646653,-0.4848133268949377,8.056254923984245,9.202328
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07492058223461556,-0.48882558777967705,0.0,0.0,0.0,0.25619926657991804,4.143388725903e-07,0.0,0.0,0.0,0.0,0.0,3.154529087611792,1.3211095638711838,0.0,0.0,0.0,7.723398296698837e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5341789807099953,0.0,0.0,0.0,1.7255295915765956,0.8604437847312663,-1.07252764459899e-05,0.223887593234674,0.0,0.3594297359779784,-5.818756641949931,6.474251465847422,0.6554948238974911,6.057748691735434,9.676887000000002
