,0
0,7179.304063258743
1,7304.829007544036
2,7032.823733183366
3,7113.112639755031
4,6887.407837384418
5,6552.220800083833
6,6252.155409216935
7,6399.935892557845
8,6696.702649946416
9,6250.209692940483
10,6144.107136283275
11,4870.712211184516
12,5186.96917146085
13,6052.151837500674
14,6720.685163886072
15,6629.629717394662
16,6484.288241570812
17,6412.149581846803
18,6611.936299175282
19,6605.884896907144
20,6546.334995332466
21,6211.644659505341
22,6096.943849926861
23,6159.388760424153
24,6811.371969608215
25,6817.017558351057
26,6414.288524967999
27,6306.93181811211
28,6482.054859417535
29,6074.372151978639
30,5574.970085747372
31,5554.019492287189
32,5852.035767219496
33,5589.827910857493
34,6112.719274051502
35,4360.698941993582
36,5971.087123678371
37,5040.073758030367
38,6690.418606881043
39,6637.6141198335135
40,6273.149375530142
41,6103.905093817697
42,6325.196433854567
43,6116.793088979954
44,5912.2239491796645
45,6245.451646812433
46,5833.158892053099
47,6207.7220261593875
48,7148.16340336116
49,7158.691707273283
50,7107.467430831598
51,6245.465452541395
52,5910.397258205026
53,5940.375502467266
54,5022.490429880625
55,6401.449716209303
56,5825.737417421427
57,7872.443799751367
58,6498.0683355214005
59,5161.490514571054
60,5762.501350674763
61,4959.073229585514
62,5706.8976889652795
63,6802.87316527397
64,6043.321145961291
65,6521.272805460817
66,6637.734324809622
67,6438.1686528155415
68,6743.968480484598
69,5848.553917128508
70,5463.594297016336
71,6328.816903589131
72,6768.55702788868
73,6567.415667103629
74,6806.752144089596
75,6675.443759631182
76,6739.392083075027
77,6557.312101633383
78,6629.316355089655
79,6280.567085557765
80,3978.476214519527
81,4664.1306082507335
82,3961.896478138592
83,2239.656540559234
84,2915.760348864178
85,2115.41241801846
86,5924.690373875637
87,6982.219175959926
88,4662.3125616901425
89,4936.283018141028
90,3189.8816968126935
91,3160.7769394812694
92,2488.4492090468184
93,3419.656274152418
94,2390.8303593887495
95,2936.900783994089
96,2805.4075811243983
97,6537.748894476929
98,6653.995577359488
99,6650.944035698161
100,6673.4463522247825
101,6369.265035253766
102,5590.533577852636
103,5344.374496271708
104,6982.9780214976745
105,4411.116836601036
106,3504.264267317083
107,2927.415236210176
108,2019.8998531804302
109,4121.09257341952
110,4692.151840168168
111,6405.654896600266
112,6639.661221145623
113,6232.324697753361
114,6354.029988010737
115,6354.298904414957
116,6650.593017116303
117,6585.301304186455
118,6439.857484002231
119,6725.832979646371
120,6628.094531315134
121,6741.881352193236
122,6269.67914865906
123,6459.179685218078
124,6661.322000609947
125,3663.5969946667074
126,3715.5324083834234
127,6491.146934089911
128,7550.35282654459
129,7599.9938623505905
130,8520.65042333709
131,8285.072386448128
132,8150.891916231176
133,8116.168662821818
134,7340.564175994246
135,6210.707090508401
136,7680.944290592329
137,7750.541376891145
138,7608.883532138891
139,7485.7002852313
140,7534.06714541681
141,6848.94579866349
142,6552.330088782754
143,6459.760579176673
144,7806.306706612201
145,7776.64777945853
146,7422.3092377859775
147,7589.081705320023
148,7391.171675588029
149,7918.599714325954
150,7606.399859866146
151,7374.178487392334
152,7828.3568262233575
153,7842.373227417
154,8082.441116438558
155,6972.826883997232
156,6070.537961808181
157,3873.8533868016866
158,7441.9472227504
159,7637.90752922783
160,7705.991235190682
161,6032.857426065718
162,6127.606592801161
163,5994.282467244038
164,5559.226814846973
165,5792.434134839283
166,5847.369714865756
167,5292.179954188354
168,6463.653155373595
169,6198.051214903728
170,6280.734121838081
171,6199.855290911985
172,6243.501443835492
173,6306.576834041689
174,6046.276726842034
175,6270.921346269635
176,6214.161993893922
177,3844.222862268058
178,6673.696344992502
179,7240.361727473792
180,7175.991452159284
181,4224.020731578679
182,5158.3250772363335
183,7137.4452162205125
184,6718.377431640574
185,6457.4382594894
186,6477.771858081739
187,6125.883825175404
188,5894.949510660359
189,5931.811530685258
190,5861.749633619515
191,6018.449721893142
192,6248.993828860031
193,6331.119718023945
194,6227.149753150788
195,6455.667950598603
196,6322.344346568059
197,6329.658318924716
198,6493.648333130763
199,6108.683764069947
200,3001.020542715999
201,4929.261806145
202,9574.880703826522
203,8021.990084746756
204,8345.433496514182
205,7110.564789666693
206,5573.921772629999
207,7286.756790396439
208,6525.752226169754
209,6491.241236991451
210,6435.753928892542
211,6180.596669539231
212,6186.3001972598495
213,5631.447825745271
214,5711.9036631020945
215,5830.74743376755
216,6310.979134597952
217,6149.929794521036
218,6128.146356492481
219,6273.967726013222
220,6024.3775016476075
221,6333.412684670612
222,4037.1882990424097
223,5044.288125609964
224,6418.77371624507
225,2971.779154706982
226,5637.1602769936635
227,6355.338894687014
228,6081.336559133089
229,5743.044948958874
230,6759.4576455441675
231,6820.388110643116
232,5125.145660248812
233,4808.530538672383
234,4405.681265293352
235,4073.9978043505653
236,3294.53845808147
237,6443.736785143048
238,6555.864875771112
239,6718.966976841057
240,5019.620399924571
241,5118.458359718255
242,4968.499900178967
243,4920.000006692915
244,4196.923681054084
245,4485.423530759244
246,4575.112872923881
247,4436.671478597131
248,5120.75396971084
249,5582.431768146811
250,9925.149906115832
251,9826.073288237307
252,9727.99789828985
253,9636.569052740628
254,8534.743275375118
255,5021.391667640179
256,6093.806520843228
257,6179.261609524337
258,6737.022585770728
259,7165.160739874063
260,6300.094371387981
261,4977.180965453526
262,4510.504321888052
263,4376.1255348913755
264,3351.429211834011
265,5209.5865712264185
266,5236.057744397925
267,4803.221018376991
268,4484.538472711959
269,3586.4822479150475
270,3948.6986825615854
271,3556.5089806923525
272,3899.085363343143
273,8543.123498826058
274,9909.024636762335
275,9837.045779551338
276,9707.312970826475
277,9699.36822819521
278,9753.310026825533
279,9270.273135467585
280,9341.94520241326
281,9487.138273342087
282,9738.49335073342
283,8600.544164422312
284,8053.0572057532445
285,7905.329871152382
286,7530.652834148967
287,7761.663513999011
288,8591.892206042783
289,8534.544705255597
290,8427.949891130542
291,7612.0828663728935
292,8161.000353032084
293,8272.875365453274
294,8058.5078838471945
295,6859.570931004294
296,5997.66859100243
297,8769.672092042229
298,8047.955215188509
299,6458.855801283125
300,5628.616917864732
301,5357.308790461934
302,5992.492886043827
303,7098.585074759345
304,6089.569001233151
305,5436.632574767072
306,6354.951082480171
307,6723.239991091836
308,6561.3784673021655
309,6226.888745774096
310,5543.464586439452
311,5606.998329806434
312,7294.887763505338
313,7294.768834840168
314,7464.18571665799
315,7403.422935709023
316,7531.434247084442
317,7173.671983139744
318,7033.380088103532
319,6624.725815929682
320,7103.591989895239
321,7140.39360409148
322,6920.838857235145
323,6704.573347229431
324,6481.5465692882035
325,6531.735166666077
326,6500.3955976465495
327,5208.751117524798
328,6707.689209373262
329,7437.569778433135
330,7518.849685857872
331,7586.425987781318
332,7435.550695902888
333,6243.745214342132
334,5218.590121302644
335,4677.763367354413
336,7614.768776181516
337,7323.922833918472
338,7429.0825277128915
339,7426.441143776587
340,7179.46450520982
341,6856.198294244649
342,6260.807059564766
343,6070.892841981323
344,5521.527118392594
345,6812.382620433778
346,6855.335962068077
347,4570.294757655247
348,3665.485912620663
349,2453.1144398698198
350,1881.1851993025819
351,5581.731406487799
352,6191.751740763667
353,6621.038952141361
354,6777.700367651012
355,6907.087663718852
356,6622.142613706119
357,5995.498808600173
358,5657.306729511753
359,5506.170708954293
360,6640.019818932348
361,6639.420687002567
362,6742.581801489292
363,6723.533355830957
364,6795.5123287971055
365,6265.237992535018
366,6035.328656311363
367,6056.012229186578
368,6488.693036852333
369,4782.409708108937
370,3449.521326551094
371,1733.5094958525062
372,1234.651844636605
373,3204.618596960673
374,6151.919807037568
375,5988.746181927649
376,6608.981431295275
377,6268.158247717358
378,6823.817302417672
379,6982.926395409049
380,5929.425434139779
381,5639.186380882589
382,6681.597542414516
383,6493.205354989257
384,7038.14121509854
385,7212.289649986798
386,7423.651778164301
387,7354.454273460173
388,7260.6956331843085
389,7268.567916496097
390,6781.742142129483
391,6822.666883442627
392,7508.17810017219
393,6661.191602043002
394,4399.783757484614
395,4122.670005898531
396,4057.45961322178
397,4515.656501284914
398,6263.405334373295
399,6886.773208332531
400,7361.046367891583
401,7187.921620801277
402,7472.177373434056
403,6841.782144449148
404,6746.409237645933
405,7232.2903609955465
406,7467.856710437419
407,4899.254749007616
408,5543.159925914759
409,5540.717846400911
410,6711.900161409226
411,5314.267225605969
412,6076.905298712774
413,4959.771389563584
414,4899.999940595374
415,4899.999939379232
416,6099.999450877758
417,9927.969183147485
418,9526.371978046085
419,9512.672245568625
420,9668.601170523036
421,9486.251032761767
422,9756.252597670264
423,9208.563802569864
424,9656.880010994526
425,8532.64950182794
426,8682.896351114168
427,9039.342592832953
428,9107.377585592216
429,10482.376747041895
430,10213.280550628668
431,10302.110774418667
432,10172.063751288444
433,10330.90430923128
434,9964.504954064883
435,9902.046840385749
436,10088.55474947374
437,9989.477829147614
438,9876.279024805082
439,8731.73302577121
440,9536.725690383104
441,9783.71502533962
