Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,991543314.4348359,608721582.1912781,373702247.0235261
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,484983944.88678664,297738071.5204794
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,54306091.01811956
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,946191485.0,489718100.7823354,172589520.62262997,86285139.55765077
Fixed Operation,0.0,539221410.986954,458164813.4104992,253362464.13091668
Trading,-65924821.01860565,-349220294.359626,-49807596.276118495,37819765.31082853
