Row,2020,2030,2040,2050
Austria,40.04601077646339,53.63861086106522,32.403550318622806,31.750053313604873
France,18.50509943789141,35.33622427487846,16.76146704608127,21.177984595050713
Germany,39.81335275634836,55.57218310755128,32.62379505187152,39.644137613412134
Italy,42.40352333423469,73.85607382655856,31.607452701380872,32.301950328082555
Switzerland,39.85826248011672,52.10120370305497,31.46168687846463,35.478717508448646
date,0.0,0.0,0.0,0.0
