,0
0,7147.246816206183
1,7276.560785342295
2,6854.022116863623
3,6973.744305170725
4,6868.634929113934
5,6626.005557098266
6,6297.828251416526
7,6438.9504275937825
8,6721.060061628531
9,6232.618019544123
10,6024.725638987054
11,4611.913551978982
12,4670.29182894
13,5904.068841871459
14,6602.711843071771
15,6572.496324774867
16,6806.863120676988
17,6532.137733110187
18,6693.201784688509
19,6665.812930759411
20,6612.59803814043
21,6299.663565383876
22,6114.82560619894
23,6231.273337729491
24,6787.458241569518
25,6787.254125307573
26,6366.054752163522
27,6276.532393177496
28,6440.551381600457
29,6055.715238722392
30,5666.292815301959
31,5697.368169275318
32,5769.539217512456
33,5463.442371538574
34,6032.16180209544
35,3875.333402121372
36,5944.033720583056
37,4047.9963539351625
38,6248.450992291086
39,6632.725711134204
40,6315.135211176399
41,6167.91450334175
42,6426.0732377561435
43,6235.618531945669
44,5927.301022487837
45,6409.751487497821
46,6040.800903941585
47,6258.26041706113
48,7115.981932964034
49,6928.220044592709
50,6976.099277769448
51,6191.056171694543
52,5860.973971085762
53,5876.48356755429
54,5232.654655962129
55,6521.918599124495
56,6236.021796947995
57,7820.637235495962
58,6428.970100890825
59,5234.335966287661
60,5207.82809243645
61,3938.8982043584138
62,5683.425206079462
63,6665.946265688177
64,6167.950428685817
65,6659.964016698331
66,6715.212742066961
67,6522.532065171116
68,6777.05454947226
69,6071.466727600693
70,5904.433359436824
71,6441.142012648082
72,6692.7238783106095
73,6579.234782282298
74,6805.766047875034
75,6604.9797000480885
76,6670.679714912864
77,6437.884950474562
78,6593.411439789091
79,6307.77059334526
80,3860.9108975210697
81,4831.005987546576
82,3627.3591419713503
83,2103.4774360848596
84,2975.664419271843
85,2085.8695835588196
86,5208.034330984787
87,6889.871725213823
88,4705.503234193318
89,5035.012654707646
90,3847.9535503766483
91,3518.9485168802635
92,2857.3752448812033
93,3941.4219078706105
94,3072.259093425603
95,3013.5570836236725
96,2991.322280934177
97,6528.252597947231
98,6642.500065124192
99,6602.872556275237
100,6655.621407879806
101,6320.879532396228
102,5647.151971853179
103,5417.491183394811
104,6980.483730540194
105,4424.944812701016
106,2760.8393633289043
107,2919.298275503345
108,1859.4116839433186
109,3452.593860838336
110,4601.20506253728
111,6407.554464649095
112,6647.587345133802
113,6282.617654223234
114,6399.353511118359
115,6409.351597343385
116,6745.513815142921
117,6615.562894244947
118,6522.007641464386
119,6711.112016664726
120,6622.701857866627
121,6589.229961783237
122,6177.514185998535
123,6353.168724198265
124,6579.150772095898
125,3949.3463475570893
126,4024.476814063631
127,6532.570119421143
128,7567.631978490604
129,7599.423777580794
130,8540.012642923037
131,8221.504096778395
132,7890.471357867564
133,7834.755992927398
134,7195.115788996345
135,6001.794262016741
136,7726.33483081719
137,7798.974028841003
138,7649.963021562598
139,7529.619255003772
140,7620.029262756001
141,7470.340920916433
142,7340.5880074922625
143,6857.802117143974
144,7815.64446978591
145,7774.26832288172
146,7363.675393894493
147,7589.171047897343
148,7385.35261743085
149,7902.906674056698
150,7651.67900408464
151,7331.501030634074
152,7830.591338609005
153,7861.722303542778
154,8084.318747669859
155,6192.917319364247
156,5093.681305265299
157,3787.7256987108326
158,7391.003785227451
159,7295.881273285144
160,7669.83633855397
161,6105.156760935015
162,6127.6325985589865
163,6105.254507326094
164,5601.605362542411
165,5908.553576342583
166,6053.031267204788
167,5735.417231960124
168,6445.257287573512
169,6189.436720776399
170,6266.116481686993
171,6187.322460049956
172,6176.767454193498
173,6311.812106564785
174,6056.258775733275
175,6327.034270197186
176,6273.970098838562
177,3680.252725300982
178,6468.87808876381
179,7000.044926338211
180,6163.001471151604
181,4141.523673982264
182,5208.046742853157
183,7111.417858446579
184,6709.966850946383
185,6525.722403659005
186,6591.238461384957
187,6185.727677551879
188,5959.089925401812
189,5978.4853505270485
190,5927.141291843448
191,6025.901527970517
192,6230.078935468092
193,6309.872555423436
194,6212.167498517384
195,6436.230754179189
196,6299.922571762636
197,6298.160513918179
198,6459.3118149407155
199,6109.6871503647635
200,3248.8079778362435
201,4896.651153051258
202,9353.69160149146
203,7993.174371568475
204,8126.791230907422
205,7016.213561846367
206,5513.022873157857
207,7258.855077503931
208,6474.685094476183
209,6485.440802890149
210,6457.462229187484
211,6199.028069171196
