Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,993158857.7344084,609713385.6345546,374311128.30226094
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,482502748.0775347,296214831.91463655
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,50058964.97924911
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,944926245.0,489563695.4599374,171777848.79408827,84499741.15799464
Fixed Operation,0.0,540089799.2649597,457642999.368556,251429494.81415
Trading,-44368626.16430032,-408904224.5006678,-92639018.84531069,5659598.2478889525
