Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3927654020749665,-1.3918508589223617,0.0,0.0,0.0,0.1799995483316881,0.0,0.0,0.0,0.0,0.0,0.0,2.975291461642945,1.3211085335118589,0.0,0.0,0.0,7.74103778472046e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2537391748447253,0.0,0.0,0.0,3.04938321275332,0.5071039043530671,-1.26868191290079e-05,0.2238800860344389,0.0,0.4167197970313808,-5.902649231646069,5.042900050102693,-0.8597491815433759,3.3485358153705747,9.068378000000001
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.325292385790676,-0.48296032961698226,0.0,0.0,0.0,0.17999955050405772,0.0,0.0,0.0,0.0,0.0,0.0,3.0245585277498366,1.321108564479614,0.0,0.0,0.0,7.75801407280538e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.675239045957769,0.0,0.0,0.0,2.983841464121649,0.6444167830618134,-1.22098051320675e-05,0.22388127878792727,0.0,0.9567296114949112,-5.944150013095024,3.6134497282845732,-2.330700284810451,2.9055838784256705,9.521394
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3619173479458164,-0.6692663714398878,0.0,0.0,0.0,0.1799995871380306,0.0,0.0,0.0,0.0,0.0,0.0,3.0342571613758165,1.321108560657275,0.0,0.0,0.0,7.750505586869075e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75144924351583,0.0,0.0,0.0,3.5852307862795523,0.6171337831548375,-1.21110010728127e-05,0.22388137437311156,0.0,0.675009784269448,-6.176158216089645,3.980502463187008,-2.195655752902637,2.873363185935168,9.885053
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002528638653614709,-1.2450413680224217,0.0,0.0,0.0,0.179999517194562,0.0,0.0,0.0,0.0,0.0,0.0,2.8458110485669432,1.3211085837993992,0.0,0.0,0.0,7.761527328504768e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5834092162898803,0.0,0.0,0.0,2.8372934117595885,0.4010156425352184,-1.22459608622221e-05,0.2238779635145044,0.0,0.9560696202672118,-5.641639522662916,5.210157661734269,-0.4314818609286476,3.2955297516833197,9.672302
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0002552576780618056,-1.0365603556296195,0.0,0.0,0.0,0.1799995202153899,0.0,0.0,0.0,0.0,0.0,0.0,2.91886116146129,1.3211086055799535,0.0,0.0,0.0,7.774329863050282e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.057799226826526,0.0,0.0,0.0,2.717250858789499,0.4983617391043969,-1.1840719883084701e-05,0.22387843605784213,0.0,0.62202970904586,-5.8805834189623685,5.8105784933314855,-0.07000492563088301,4.035887205338116,9.432967000000003
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006900993944578715,-0.15160716692885387,0.0,0.0,0.0,0.1799995185634198,0.0,0.0,0.0,0.0,0.0,0.0,4.878127070623563,1.321109226485348,0.0,0.0,0.0,7.868971919207367e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1027892497030467,0.0,0.0,0.0,0.8038753955848587,1.3948169726945323,-7.9359371111851e-06,0.22388705056653777,0.0,0.6985794698800132,-7.2250554501230715,6.408298878243286,-0.816756571879785,7.030257884832085,9.635502000000002
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2337392959555929,-0.0003282919048788633,0.0,0.0,0.0,0.1799995475316844,0.0,0.0,0.0,0.0,0.0,0.0,5.240632908106915,1.3211093892001116,0.0,0.0,0.0,8.044988765753341e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.056858798177211435,0.0,0.0,0.0,0.0,2.043737934871951,-7.5456036066206e-06,0.22388808979268596,0.0,0.9219894713205222,-6.693920660660569,6.454921337231058,-0.2389993234295116,9.00377173050227,9.982620000000004
17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3646315809477402,-0.00032182689460669573,0.0,0.0,0.0,0.179999556237812,0.0,0.0,0.0,0.0,0.0,0.0,5.40458878566909,1.321109402261303,0.0,0.0,0.0,8.143927677434573e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.041127942697668,-7.5308438472786005e-06,0.22388818659300747,0.0,0.95538955378695,-6.620778635717101,6.50051623950969,-0.12026239620741126,9.41475344621305,10.370143
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35738252125395514,-0.0003069118035690909,0.0,0.0,0.0,0.1799995436488798,0.0,0.0,0.0,0.0,0.0,0.0,5.239466979784334,1.321109399317578,0.0,0.0,0.0,8.127705595279898e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0741708971584907,-7.5395143746231e-06,0.22388821909837964,0.0,0.5714894874594099,-6.817548940084491,6.723453599316793,-0.09409534076769796,9.301607512540592,9.873097000000001
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9166068436513096,-0.00030778646952901115,0.0,0.0,0.0,0.17999954008609081,0.0,0.0,0.0,0.0,0.0,0.0,5.2380983819024385,1.3211093986854332,0.0,0.0,0.0,8.136392960085348e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.058991377888629,-7.5462380060977e-06,0.22388826024900052,0.0,0.5091394935446107,-7.0910936320797875,6.748188924498601,-0.3429047075811859,9.595473506455388,10.104612999999999
