,Battery-DSO,Battery-TSO,Biomass,Coal,Dam,FuelCell,GasCC-CCS,GasCC-Syn,GasSC,Lignite,Nuclear,Oil,PV-roof,Pump-Open,RoR,WindOff,WindOn
0,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DEDE,DE,DE,DE,DE,DE
2,31671.67262834458,28467.08147292768,2709.99996788621,0.0,0.001549502916407689,0.0622143792079554,0.0,0.0,0.0,0.0,0.0,7.536461688307022e-07,0.0,0.0008056303854386815,1257.542415697113,17345.67997446401,15081.31
3,12500.8921167228,11778.70588678791,2709.999967983912,0.0,0.0009981824677127587,27406.90039364968,0.0,0.0,0.0,0.0,0.0,4.127161108100978e-07,0.0,0.0008068306821699401,1257.542415988908,19467.61997448565,18180.08
4,6408.000466594444,5990.933127615281,2709.999968066836,0.0,0.001168947041494912,33581.95153120641,0.0,0.0,0.0,0.0,0.0,6.510524868754882e-07,0.0,0.0008160992967149631,1257.542416137066,21125.42,21127.43997447068
5,4086.882663058928,3739.352384548868,2709.999968185196,0.0,0.001304237923363835,33581.97585115609,0.0,0.0,0.0,0.0,0.0,4.766481359575723e-07,0.0,0.0008393643399599549,1257.542416429302,23021.7,23532.22997445871
6,3044.989851212269,2761.353733589997,2709.999968322451,0.0,0.001427847807075902,33581.98392157845,0.0,0.0,0.0,0.0,0.0,5.025828249499137e-07,0.0,0.0008650581482885086,1257.542416721026,22889.43,26904.74997446354
7,4076.075612874648,3656.634408494739,2709.999968466494,0.0,0.001559942021302538,33581.98796780246,0.0,0.0,0.0,0.0,0.0,1.065919808452235e-06,0.0,0.0008818959135987824,1257.542416971995,27203.15997446507,28123.57
8,7432.470635482243,6542.502058351516,2709.99996861504,0.0,0.001698947233277435,33581.99039063555,0.0,0.0,0.0,0.0,0.0,1.198485536219979e-06,0.0,0.0008830087324590245,1257.542417210517,31815.58,28182.74997447603
9,16430.15432859483,13236.78384405307,2709.999968801723,0.0,0.001833224970057631,33581.99200248385,0.0,0.0,0.0,0.0,0.0,1.207779145086052e-06,0.0,0.0008829359464451054,1257.542417473883,33692.08,27341.55997450305
10,19746.86844783578,15115.20778109325,2709.999968984377,0.0,0.00196755657784509,33581.9931514503,0.0,0.0,0.0,0.0,0.0,1.207162150063706e-06,3616.319974537612,0.0008986017045409206,1257.54241771685,29924.38,24775.21
11,226.4731280600852,216.4000851588144,2709.999969153059,0.0,0.002100640443618815,33581.99399962126,0.0,0.0,0.0,0.0,0.0,1.20741263012768e-06,20435.69,0.0009175006826580204,1257.542417938624,24558.05997453928,21569.93
12,0.04747896040431605,0.04723798107221781,2709.999969316571,0.0,0.002120642010964696,33581.9940001092,0.0,0.0,0.0,0.0,0.0,1.204797817226724e-06,35871.03,0.0009189856636373435,1257.542418218847,20951.80997454073,14374.94
13,0.02385709322603653,0.02372686351239777,2709.999969543182,0.0,0.002140495880613728,33581.99400117047,0.0,0.0,0.0,0.0,0.0,1.196913807372788e-06,43098.51,0.000920619933194136,1257.54241851452,15690.26,12145.72997455178
14,0.01593814324336934,0.0158448871539734,2709.999969793154,0.0,0.002162195671400148,33581.99400204593,0.0,0.0,0.0,0.0,0.0,1.195199124700743e-06,41567.20997456826,0.0009208126456195659,1257.542418842102,13264.88,11601.13
15,0.01197274571638043,0.01189428162964387,2709.999970076116,0.0,0.00218675338334277,33581.99400384257,0.0,0.0,0.0,0.0,0.0,1.201195270228493e-06,32823.44997460185,0.0009192536260369733,1257.542419253572,12231.67,11676.89
16,0.009589485726317695,0.00951906392244936,2709.999970384733,0.0,0.002209186339565528,33581.99400846108,0.0,0.0,0.0,0.0,0.0,1.206936314200601e-06,17524.38,0.0009149720765239329,1257.542419662724,10387.21997470536,12218.51
17,5593.872627670048,4779.797600061291,2709.999970802993,0.0,0.003573683583518965,33581.99659562826,0.0,0.0,0.0,0.0,0.0,1.210048953605962e-06,2552.58,0.001032707820496739,1257.542420097109,8763.199974974388,12427.0
18,12101.5951117872,9561.985717083206,2709.999971046267,0.0,0.004042445145911271,33581.99682627644,0.0,0.0,0.0,0.0,0.0,1.214862740842509e-06,0.0,0.001046653489408801,1257.542420385021,6899.070000000001,12332.68997511198
19,15254.39258415047,11537.02583510143,2709.999971245391,0.0,0.004583117673884796,33581.99702715453,0.0,0.0,0.0,0.0,0.0,1.21739937825771e-06,0.0,0.001066146991403648,1257.542420618765,5793.909975248195,10809.31
20,13811.79619137035,10613.24205698771,2709.99997139373,0.0,0.005245291512660129,33581.99720377715,0.0,0.0,0.0,0.0,0.0,1.218666970661852e-06,0.0,0.001091036511996301,1257.542420802956,4894.079975493994,9011.08
21,8798.948497457444,7230.587699201746,2709.999971505456,0.0,0.006087861135147703,33581.99736029122,0.0,0.0,0.0,0.0,0.0,1.218998967198404e-06,0.0,0.001122470288894274,1257.542420943857,4664.5,7390.629975728544
22,4057.094242040215,3536.554237459954,2709.999971606465,0.0,0.007209148200156021,33581.99749988002,0.0,0.0,0.0,0.0,0.0,1.219139070374762e-06,0.0,0.001160230351535002,1257.542421066396,4440.149975958429,6246.55
23,1134.96962617439,1030.360967190012,2709.999971695898,0.0,0.008633266831250512,33581.99762475407,0.0,0.0,0.0,0.0,0.0,1.219551406017539e-06,0.0,0.001195068758558318,1257.542421171261,4232.67,5493.579976143171
24,0.003684477499998406,0.003654831508313375,2709.999971510256,0.0,0.002282839799862554,33581.99401655465,0.0,0.0,0.0,0.0,0.0,1.219592774679918e-06,0.0,0.0009145599590053393,1257.542421122922,5008.06,4223.129976093315
25,0.003423664995847066,0.003396478227421391,2709.999971579361,0.0,0.002313839917325988,33581.99401404208,0.0,0.0,0.0,0.0,0.0,1.220072692131646e-06,0.0,0.0009172619366967647,1257.542421209952,5607.949976052307,4110.64
26,33161.44111286994,19794.86543551655,2709.999971955715,0.0,0.02948704783497616,33581.99794049131,0.0,0.0,0.0,0.0,0.0,1.227058512647438e-06,0.0,0.001255814201476483,1262.695961385816,7009.449976056726,4369.99
27,31252.37864341542,19066.4250021557,2709.999972046596,0.0,0.200821971546788,33581.99802730741,0.0,0.0,0.0,0.0,0.0,1.228080771906671e-06,0.0,0.001287534126921535,1262.695961461438,7796.739975963692,4459.03
28,31565.60999902871,19245.04741402153,2709.999972137479,0.0,818.926110518399,33581.99810724178,0.0,0.0,0.0,0.0,0.0,1.229528083472355e-06,0.0,0.001312101272002069,1262.695961531105,6733.239999999999,4549.869976157839
29,31529.55470845365,19310.59879013844,2709.999972212674,0.0,818.9692298337277,33581.99818094949,0.0,0.0,0.0,0.0,0.0,1.230784600466045e-06,0.0,0.001335850873692201,1262.695961590136,6202.119976210004,5005.13
