,Battery-TSO,DAC,Dam,FuelCell,GasCC-CCS,GasCC-Syn,PV-alpine,PV-roof,Pump-Open,RoR,Waste,WindOn
0,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH
2,0.0,0.0,5099.013058525427,0.0,37.61994142842192,0.0001462302346874512,0.0,0.0,1957.1448205285753,1321.1138272651401,226.99565277162358,799.5198757312111
3,0.0,0.0,5154.749184315951,0.0,75.23980059846511,0.0001502712013945362,0.0,0.0,1841.9718558719005,1321.1138771182714,225.495723367193,578.1998867150373
4,0.0,0.0,5153.048280668156,0.0,94.99987654295819,0.0001477079298628361,0.0,0.0,1717.1475817653977,1321.1138728165554,223.99591948087976,956.3098817662353
5,0.0,0.0,5152.374872643039,0.0,94.99987556780339,0.0001470727621144372,0.0,0.0,1690.677189203974,1321.1138713259716,223.89589866760443,602.4798520400467
6,0.0,0.0,5150.946003842073,0.0,94.99987431640369,0.0001471269165587977,0.0,0.0,1555.256318456243,1321.1138692738223,223.89592620558153,529.7598736500154
7,0.0,0.0,5136.902406500115,0.0,94.99987397025997,0.000147283308387558,0.0,0.0,1553.1948969606824,1321.1138633127955,223.89595058855375,555.7598542262793
8,0.0,0.0,4921.296045186043,0.0,94.99987399965573,0.0001474521458450643,0.0,0.0,1745.3587399702894,1321.1138633747107,223.89597789541747,680.2898729451155
9,0.0,0.0,4917.203971290426,0.0,94.9998741632637,0.0001475619440297591,0.0,0.0,1539.8945659092103,1321.1138650504154,223.89599966719015,500.73987725457863
10,0.0,0.0,4916.612726411665,0.0,94.99987434865595,0.0001475515547924717,420.28980116288585,321.73848626916885,1539.0062193783244,1321.113827351339,223.8959732360892,405.3999150584985
11,0.0,0.0,2881.735583950676,0.0,94.99987364747867,0.0001469493769192632,1538.5397190723102,1725.45543188382,659.3365187989517,1321.1136380900675,223.89326138917548,359.42993095875846
12,0.0,0.0,2940.74881711937,0.0,94.99987175022096,0.0001456686967305487,2257.5498317677184,3049.325354269476,525.5216260151104,1321.1136268767734,223.89213757337046,416.7199069868858
13,0.0,0.0,2974.295243973837,0.0,94.99987347090317,0.0001464454107560482,2679.799735602115,2984.4115654366233,527.0920658311607,1321.1136371433972,223.8922844494881,956.7299430406424
14,0.0,0.0,2944.533676818182,0.0,94.99987473147343,0.0001481791320327073,2756.1498356961324,3585.372391844738,532.5491861275926,1321.113633300092,223.89226405047788,675.0098730103
15,0.0,0.0,2715.3966994194325,0.0,94.9998715580545,0.0001454589117521599,2587.6897387989147,2838.0288504005453,387.40878682957924,1321.1136308684302,223.89163718795027,956.0699188156956
16,0.0,0.0,2825.9673117638504,0.0,94.99987262487141,0.0001461168942523705,2061.239702744005,2717.8515220102886,394.36072853313345,1321.1136388910988,223.89175998414493,622.0298955800858
17,0.0,0.0,4766.172489712361,0.0,94.99987633853434,0.0001486017710057649,1104.6498504795509,803.8757859628055,1438.8010916775768,1321.113827388529,223.8960208059295,698.5799137252421
18,0.0,0.0,4971.356243712348,0.0,94.99987839030688,0.0001495022218548203,56.88968310260519,0.0,2029.2564836190459,1321.113891827601,223.89629844509108,921.9898875537137
19,0.0,0.0,4970.8545021014015,0.0,94.99987879996029,0.000149426879890692,0.0,0.0,2028.3892108184068,1321.113909459439,223.8963321553388,955.3898889888128
20,0.0,0.0,4971.3947969721685,0.0,94.99987852659052,0.0001492029298956489,0.0,0.0,2029.2189208261723,1321.113907943132,223.89634304884024,571.4898755777073
21,0.0,0.0,4969.285961773094,0.0,94.99987823962778,0.0001488111222386363,0.0,0.0,2025.378803900989,1321.1139102166642,223.896358145797,509.1398767953131
22,0.0,0.0,4975.3344574542,0.0,94.99987899150459,0.0001496304146390448,0.0,0.0,1888.171362017476,1321.1139101726483,223.89636789040833,453.3898948248932
23,0.0,0.0,4999.282644339238,0.0,94.99987903915589,0.0001497003243202289,0.0,0.0,1784.9940001035081,1321.113909639914,223.89636910476273,521.1198815509988
24,0.0,0.0,4938.843973378396,0.0,94.99987709867037,0.0001484020681293547,0.0,0.0,2029.5094690843582,1321.113899473272,223.89615646897693,920.7398551309219
25,0.0,0.0,4970.182736595525,0.0,94.99987670447786,0.0001482012896698611,0.0,0.0,2028.2862757096023,1321.1138925975133,223.89613996235676,699.1498737611905
26,0.0,0.0,5680.032165097882,0.0,94.99984390608148,0.0001297232574930919,0.0,0.0,1780.3046895850746,1321.1139006843418,223.89626164422936,535.1298591494727
27,0.0,0.0,5642.940935555395,0.0,94.9998439098328,0.0001296729608640512,0.0,0.0,1765.5843345514868,1321.113899255895,223.89627977651793,513.9998770552204
28,0.0,0.0,5543.622908461434,0.0,94.99984355083413,0.0001294994084702803,0.0,0.0,1699.6193777335573,1321.1138962257985,223.89629251508876,935.0398702515915
29,0.0,0.0,5560.301390230087,0.0,94.99984357046813,0.0001295996709188604,0.0,0.0,1682.7337153655303,1321.1138942503444,223.89630469832696,957.2698703578435
30,0.0,0.0,5440.883640237743,0.0,94.99984337451487,0.0001296530503908712,0.0,0.0,1542.3374394394375,1321.113885489374,223.89631718763079,719.4298539568534
31,0.0,0.0,5294.263535228399,0.0,94.99984327781283,0.0001297230174791957,0.0,0.0,1539.5510007005978,1321.1138849038437,223.89632856113658,834.6198520402365
32,0.0,0.0,5226.06547596285,0.0,94.99984277774988,0.0001296582245241405,0.0,0.0,1537.7151710621317,1321.1138830166374,223.89632918020698,958.9498695607703
33,0.0,0.0,5228.185504451723,0.0,94.999842913013,0.0001298167878578423,0.0,0.0,1375.0099433026433,1321.1138815529584,223.89633006050067,793.3498523250763
34,0.0,0.0,4958.250979578663,0.0,94.99984198024826,0.000129594437917654,196.55971857138562,441.8765786689629,1374.4422900723198,1321.1138195795108,223.8961464184168,945.4198687009779
35,0.0,0.0,4737.686191481571,0.0,94.999840868416,0.0001293107953441655,799.5097773119567,1466.2376811810047,1370.7566355119538,1321.113778789153,223.89593260914458,962.28992252748
36,0.0,0.0,4540.4061983358815,0.0,94.99983995633957,0.0001290264620356799,1295.7098029222211,3092.6976071105946,1367.6368245164556,1321.113724934798,223.89362558484123,592.9799300373467
37,0.0,0.0,4100.711455930101,0.0,94.99982904571418,0.0001255586378626546,1567.669786503795,4107.540538234062,1306.8710118140143,1321.1137382026734,220.3012615175353,670.6799079635186
38,0.0,0.0,4539.138252298578,0.0,94.99983337222133,0.0001270035516928649,1592.8097483537458,5122.702479000384,1363.1201439781855,1321.1137129272042,223.89448309955702,532.9498912200927
39,0.0,0.0,4687.411907356662,0.0,94.99983963424144,0.0001290113229557964,1588.6297928719016,4595.146878211505,1365.4514991369706,1321.1137577135364,223.8953094592701,627.9099282883412
40,0.0,0.0,4687.535636189296,0.0,94.99984000655398,0.0001288685791588662,1236.6398201211846,2173.560048741929,1367.2803149785866,1321.1137598542273,223.89544575832718,464.5998647317088
41,0.0,0.0,4903.374860623908,0.0,94.99984461622304,0.0001303193030303399,656.1498705918561,707.2156958156222,1371.550034682495,1321.113825667668,223.89631109882725,376.03991807249616
42,0.0,0.0,5444.301723287482,0.0,94.99984629131487,0.0001306659370368235,69.1897020354366,0.0,1580.4970007313307,1321.1138889553886,223.89647020157554,794.359850620452
43,0.0,0.0,5589.975316792752,0.0,94.99984715900621,0.0001307573605724871,0.0,0.0,1634.0259561516193,1321.1139040591665,223.89649755820702,960.6098513488269
44,0.0,0.0,5401.060135392052,0.0,94.99984797449828,0.000130960052605146,0.0,0.0,1671.208120602848,1321.1139082284872,223.8965106078637,659.7598538201876
45,0.0,0.0,5514.030531950185,0.0,94.99984790672966,0.0001308841991581245,0.0,0.0,1574.9403643194437,1321.1139064597908,223.89651808205682,851.1798522062735
46,0.0,0.0,5473.614376822221,0.0,94.99984696056755,0.0001305925698072817,0.0,0.0,1489.4750289472406,1321.113901323244,223.89649836014257,799.0098524251815
47,0.0,0.0,5584.137546576511,0.0,94.99984566202471,0.0001301933629492452,0.0,0.0,1777.2978754848234,1321.1138973266654,223.8964061594176,491.2998540809122
48,0.0,0.0,5528.044535196972,0.0,94.99984450267628,0.0001298100850989884,0.0,0.0,1723.1620038556355,1321.1138886893955,223.89638838966314,876.2798506461112
49,0.0,0.0,5537.557057453584,0.0,94.99984342019664,0.0001296339693940873,0.0,0.0,1633.6154450827821,1321.1138778874479,223.8963448886787,957.679846636192
50,0.0,0.0,5595.529071538583,0.0,94.99982560333228,0.0001203679890512069,0.0,0.0,1418.5422973068717,1321.113798938121,223.8316483372174,600.4298323351738
51,0.0,0.0,5640.075644179183,0.0,94.9998119352141,0.000117044256935167,0.0,0.0,1421.4631771881923,1321.1137889460354,220.23687816976818,757.619829992792
52,0.0,0.0,5557.680900373378,0.0,94.99981182564534,0.000117218738014476,0.0,0.0,1418.2094421060042,1321.1137883986419,216.65201994654484,423.7698348926778
53,0.0,0.0,5671.217454289485,0.0,94.9998111961943,0.0001171407173509448,0.0,0.0,1422.1104664663255,1321.1137837794386,213.08273292921916,710.5598288267063
54,0.0,0.0,5735.016039561501,0.0,94.99981061310785,0.0001170194931740366,0.0,0.0,1423.7906137779214,1321.1137797120896,212.7802386675581,776.6898264087727
55,0.0,0.0,5704.420999589704,0.0,94.99981092624826,0.000117145724384681,0.0,0.0,1422.604234543431,1321.11378086994,212.8346227494399,666.1398286874909
