Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,992146161.2266771,609091677.826644,373929453.63915473
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,483671198.8676548,296932159.3408015
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,53158991.24915812
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,944659806.0,489866276.1130365,171964894.89865384,84590738.43788926
Fixed Operation,0.0,539543097.8483298,457820720.09664685,252720655.94394305
Trading,-69455733.8123442,-363723049.39669824,-63325577.52477538,28918930.744329777
