Row,2020,2030,2040,2050
Imports,368300195.65598047,185032134.59986365,122648679.32619697,122841074.93419598
Exports,-434398134.81694734,-544968722.8844476,-182915635.3852736,-91305688.58446984
Transfer capacity payment,-373695493.5652445,-402197656.8778514,-199473126.3042566,-113535485.31880218
