Row,2020,2030,2040,2050
Austria,40.04360292593917,53.623093460003155,32.35630347969471,31.71810078461457
France,18.505088854634828,35.32845962702747,16.75389950570264,21.1177080684395
Germany,39.8108505208494,55.5576139205615,32.595356642331225,39.60384374265105
Italy,42.40231878079827,73.84230523037091,31.55899084150504,32.26772316705262
Switzerland,39.85539889169841,51.95599028326928,31.354512175091937,35.39466481053346
date,0.0,0.0,0.0,0.0
