Row,2020,2030,2040,2050
Imports,379097207.2412584,181371604.47630593,119850217.23015273,118776585.14013447
Exports,-445018839.65981483,-534239711.58367616,-191031165.464748,-96100736.31955709
Transfer capacity payment,-376643284.6944517,-397295919.4701943,-200728070.40459737,-112668654.07240434
