Hour,Battery,Battery (Load),Biogas,Biomass,CAES,CAES (Load),CSP,Coal,DAC (Load),DSM,DSM (Up),EMob Shift,EMob Shift (Up),Gas CC,Gas CC-CCS,Gas CC-Syn,Gas Other,Geothermal,Geothermal-Advanced,HP Shift,HP Shift (Up),Hydro Dam,Hydro RoR,LAES,LAES (Load),Lignite,Load Shed,Load Shed Ind,Marine,Methanation (Load),Nuclear,Oil,Other NonRES,Other RES,P2G2P,P2G2P (Load),PV Agri,PV Alpine,PV Facade,PV Highway,PV OpenField,PV Roof,Pump,Pump (Load),Waste,Wind Offshore,Wind Onshore,Exports,Imports,Imports (Net),Load (Net),Load (Total)
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0072021444999871495,-0.15448543823863475,0.0,0.0,0.0,0.0882596894228095,2.601019471787e-07,0.0,0.0,0.0,0.0,0.0,5.5642600835156575,1.3211125706642266,0.0,0.0,0.0,2.4855835621519204e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5731167749061834,-4.0865103349646005e-06,0.2269929130854084,0.0,0.7995197886774117,-6.566962708015529,6.9327200137618386,0.3657573057463096,8.992212211322588,9.791732
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006617953566966292,-0.13866951161500127,0.0,0.0,0.0,0.16151943445522216,2.59935792237e-07,0.0,0.0,0.0,0.0,0.0,5.544087734760543,1.3211125169178735,0.0,0.0,0.0,2.4555566952325044e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5701911828529869,-4.1232221082961e-06,0.22549322633043714,0.0,0.5781997905773819,-6.7352956879565244,7.031157229030981,0.2958615410744569,8.98621020942262,9.564410000000002
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00552136543477904,-0.04047159059916325,0.0,0.0,0.0,0.1944495594606201,2.593243822765e-07,0.0,0.0,0.0,0.0,0.0,5.478930309478577,1.321112537929904,0.0,0.0,0.0,2.4568202279076035e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.566628295098504,-4.0974534942304e-06,0.22399359267190377,0.0,0.9563097886895664,-6.824086219961511,6.596594205880256,-0.22749201408125463,8.522668211310432,9.478978
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004030339856251165,-0.04468894185308444,0.0,0.0,0.0,0.1944495627012438,2.597617597007e-07,0.0,0.0,0.0,0.0,0.0,5.4338142766612085,1.3211125438262528,0.0,0.0,0.0,2.4529613746070532e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.565147646311735,-4.082891120443199e-06,0.22389360583970955,0.0,0.6024797179262059,-6.980609593006542,6.8331876712446835,-0.14742192176185837,8.550333282073794,9.152813
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.003444838014089221,-0.056361556087744374,0.0,0.0,0.0,0.19444956246900652,2.604379528654e-07,0.0,0.0,0.0,0.0,0.0,5.3928281615650295,1.3211125421963992,0.0,0.0,0.0,2.449115482914473e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.561181361519595,-4.0893988139029e-06,0.22389365122145777,0.0,0.5297597613120106,-7.150114750654034,6.747970263724902,-0.4021444869291326,8.238400238687989,8.76816
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03292628414717957,-0.053116186175033095,0.0,0.0,0.0,0.19444956259120136,2.6112871988610003e-07,0.0,0.0,0.0,0.0,0.0,5.336656502960248,1.321112543027965,0.0,0.0,0.0,2.431796487753201e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.558630220416817,-4.0893524779366e-06,0.2238936968812409,0.0,0.5557597205931812,-7.25613228873127,6.630142778639797,-0.6259895100914727,7.98855927940682,8.544319000000002
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03311032340986005,-0.059419170656229925,0.0,0.0,0.0,0.1944495627121892,2.6152955417340004e-07,0.0,0.0,0.0,0.0,0.0,5.291953866822801,1.3211125450895322,0.0,0.0,0.0,2.430855088606793e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.556414770527897,-4.078103445111e-06,0.2238937414905992,0.0,0.6802897584883744,-7.304649700488127,6.448332125356102,-0.8563175751320241,7.705194241511626,8.385484
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10442024947264995,-0.043074575020335064,0.0,0.0,0.0,0.1944495641555753,2.62531690173e-07,0.0,0.0,0.0,0.0,0.0,5.2962178311375165,1.3211125509015955,0.0,0.0,0.0,2.4327578838025346e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5567194854197486,-4.0609996708080004e-06,0.223893787450304,0.0,0.5007397619055645,-7.351390456737167,6.605718605873373,-0.7456718508637932,7.908063238094435,8.408803
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00087362836031148,-0.060846517257545335,0.0,0.0,0.0,0.19444956658429682,2.633698139884e-07,0.0,0.0,0.0,0.0,0.0,5.107083525684643,1.3211125637635164,0.0,0.0,0.0,2.436055130974118e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.41924976304453626,0.0,0.0,0.0,0.32172713607106745,1.5491207160088587,-4.0142797721456e-06,0.22389369012520896,0.0,0.40539984752461894,-7.404275788290612,6.6538036350437775,-0.7504721532468338,7.5852112533597795,8.731588000000002
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11810447715099576,-0.1852811299940749,0.0,0.0,0.0,0.19444959076282128,2.6986991406109995e-07,0.0,0.0,0.0,0.0,0.0,3.030501700265891,1.3211123005308791,0.0,0.0,0.0,2.448624430673392e-08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5352396429548596,0.0,0.0,0.0,1.7254983807131452,0.7022451341658398,-5.4907581219634e-06,0.22389176144057002,0.0,0.3594298838167668,-6.042484786737085,6.230625284154077,0.18814049741699182,5.5931590925152275,9.213327
