EGID,GBAUJ,GKODN,GKODE,TMPIDX,TSN,HBLD,CBLD,HHTR,THKM8,THK15,PRT,GEBF,GAREA,HPTYP,ISHP,ISRSD,ISRTF,QRTnew
190628152,1995.0,46.97429768156265,8.414136308510246,375,67,0.0228,2.7777777777777777,0.0182,55.0,25,1.3682201093587898,20.0,20.0,1,0,0,0,0.73416
190631990,1899.0,46.97829592479285,8.423940456741223,375,67,0.02052,1.0,0.01284,65.0,25,0.7378992768732109,12.0,12.0,1,0,0,0,0.6607439999999999
190632568,1994.0,46.96782344774358,8.403751600018277,375,67,0.95076,115.83333333333334,0.75894,55.0,25,58.270873459132176,834.0,834.0,0,1,0,0,30.614472
190633192,2012.0,46.97205698595789,8.420776087103713,375,67,0.12546,30.75,0.20295,37.5,20,17.189103664542255,369.0,123.0,1,0,1,0,4.0398119999999995
190633290,1961.0,46.96516960864456,8.403152784659534,375,67,1.10808,90.0,0.6933600000000001,65.0,25,24.085990114993173,648.0,216.0,0,1,1,0,35.680175999999996
190638274,1981.0,46.97373831843334,8.412176499210538,375,67,0.3693599999999999,9.0,0.29484,55.0,25,17.192244108741406,324.0,108.0,1,0,1,0,11.893391999999997
190638929,1955.0,46.975006728911936,8.423954273635232,375,67,0.0342,2.7777777777777777,0.0214,65.0,25,1.2143163863741029,20.0,20.0,0,0,0,0,1.10124
190639008,2011.0,46.97030580076914,8.432369774075122,375,67,0.12852,52.5,0.2079,37.5,20,12.75713461875833,378.0,189.0,1,0,1,0,4.138344
190685668,2011.0,46.96258861706709,8.423848810040212,375,67,0.00918,2.25,0.01485,37.5,20,1.9579757226276016,27.0,27.0,1,0,0,0,0.295596
190687728,1960.0,46.97488915962308,8.438224455750486,138,67,0.16929,13.75,0.10593,65.0,25,7.697663017085223,99.0,99.0,0,0,0,0,5.451137999999999
190688048,2016.0,46.968630382240974,8.41911934354425,375,67,0.31382,76.91666666666666,0.50765,37.5,20,60.617270052059354,923.0,923.0,1,0,0,0,10.105004
190750169,2012.0,46.97289040218693,8.4192221385676,375,67,0.35088,86.0,0.5676,37.5,20,41.31413330771157,1032.0,258.0,1,0,1,0,11.298335999999999
190792489,2000.0,46.963983758378276,8.424268433016266,375,67,0.31464000000000003,15.333333333333332,0.19688,65.0,25,13.251758456513011,184.0,184.0,1,0,0,0,10.131408
190792509,1943.0,46.96418241894343,8.424291919605526,375,67,0.04104,3.333333333333333,0.02568,65.0,25,1.8296320558420645,24.0,24.0,1,0,0,0,1.3214879999999998
190830549,2010.0,46.97606332067309,8.4227105745535,375,67,0.34816,142.22222222222226,0.5632,37.5,20,34.15384721066548,1024.0,256.0,0,1,1,0,11.210752
190838649,2011.0,46.9772039812488,8.413297500504212,375,67,0.28934,118.19444444444444,0.46805,37.5,20,54.622648883342,851.0,851.0,1,0,0,0,9.316747999999999
190848489,2012.0,46.97654073571184,8.415798306797019,375,67,0.2703,66.25,0.43725,37.5,20,38.301724907611366,795.0,265.0,1,0,1,0,8.70366
190848709,1860.0,46.97450883605865,8.42817416961248,375,67,0.2889899999999999,23.472222222222232,0.18083,65.0,25,10.526777371056333,169.0,169.0,0,1,0,0,9.305477999999995
190848729,1878.0,46.97375498925364,8.421055136639168,375,67,0.6874199999999999,55.83333333333334,0.43014,65.0,25,24.544140407868323,402.0,402.0,0,0,0,0,22.134923999999998
190848749,2008.0,46.970957082946946,8.40530164305268,375,67,0.81098,130.97222222222223,0.90528,45.0,25,64.92794701360508,943.0,943.0,1,0,0,0,26.113556
190848809,1960.0,46.97672306959858,8.41416746363847,375,67,0.4326299999999999,35.138888888888886,0.27071,65.0,25,19.128767293626016,253.0,253.0,1,0,0,0,13.930685999999994
190848950,1952.0,46.97482837162113,8.426317814683786,375,67,0.47367,38.47222222222222,0.29639,65.0,25,18.280689486179547,277.0,277.0,1,0,0,0,15.252173999999998
190848970,1983.0,46.97455629810193,8.43828493539157,138,67,0.08094,9.861111111111107,0.06461,55.0,25,5.143984708360502,71.0,71.0,1,1,0,0,2.6062679999999996
190849569,1976.0,46.97622467699542,8.417171577899587,375,67,0.08037000000000001,3.9166666666666665,0.05029,65.0,25,3.1173566800282866,47.0,47.0,1,1,0,0,2.587914
190850789,1942.0,46.97749391162013,8.415393356828544,375,67,0.5814,28.33333333333333,0.3638,65.0,25,20.42943103790786,340.0,340.0,0,0,0,0,18.721079999999997
190851129,2010.0,46.9650705974969,8.401005985531057,375,67,1.03455,84.0277777777778,0.64735,65.0,25,43.80135867995808,605.0,605.0,1,0,0,0,33.312509999999996
190948349,2012.0,46.97026486024554,8.425591534367951,375,67,0.10336,42.22222222222222,0.1672,37.5,20,11.193567932821573,304.0,152.0,1,1,1,0,3.3281919999999996
190992971,1964.0,46.97088212552053,8.435032864227669,375,67,0.2565,20.833333333333336,0.1605,65.0,25,11.219126458424773,150.0,150.0,0,0,0,0,8.2593
190994234,1982.0,46.9697026167781,8.423212778138584,375,67,0.74385,60.41666666666667,0.46545,65.0,25,27.14581312759201,435.0,435.0,0,0,0,0,23.95197
190994261,1960.0,46.96787845741419,8.406831617768885,375,67,0.40185,32.638888888888886,0.25145,65.0,25,15.496445172012017,235.0,235.0,1,0,0,0,12.939569999999998
190999110,2014.0,46.97291026079792,8.418237655491033,375,67,0.25806,63.25,0.41745,37.5,20,33.49775758187602,759.0,253.0,1,0,1,0,8.309532
190999111,2014.0,46.97281222026147,8.417827412918932,375,67,0.25806,63.25,0.41745,37.5,20,35.21855113933748,759.0,253.0,1,1,1,0,8.309532
190999112,2014.0,46.97280585954773,8.41747141224875,375,67,0.44744,182.77777777777786,0.7238,37.5,20,43.013921226059466,1316.0,329.0,1,0,1,0,14.407568
190999170,2013.0,46.974101957505596,8.41327972248805,375,67,0.24072,59.0,0.3894,37.5,20,29.09124928235667,708.0,236.0,0,0,1,0,7.7511839999999985
191098250,1950.0,46.97806311364965,8.415295127547093,375,67,0.0769499999999999,6.25,0.04815,65.0,25,2.881764212709069,45.0,45.0,0,0,0,0,2.4777899999999966
191098270,1982.0,46.977990404286004,8.414935520599593,375,67,1.07958,78.91666666666666,0.86177,55.0,25,66.52632583708235,947.0,947.0,1,1,0,0,34.762476
191098351,2013.0,46.974679393556784,8.424003889946931,375,67,0.06392,15.666666666666664,0.1034,37.5,20,7.7126763232960736,188.0,94.0,0,0,1,0,2.058224
191131291,1976.0,46.97123578338362,8.415624320530378,375,67,0.65664,32.0,0.41088,65.0,25,17.325752179750108,384.0,192.0,0,0,1,0,21.143807999999996
191140498,2014.0,46.97314498974293,8.41868916390182,375,67,0.5865,143.75,0.94875,37.5,20,80.4364212675561,1725.0,345.0,1,0,1,0,18.8853
191140499,2014.0,46.973165307402255,8.418151715115089,375,67,0.5304,130.0,0.8580000000000001,37.5,20,77.80160050841378,1560.0,312.0,1,1,1,0,17.078879999999998
191140511,2014.0,46.9732205246877,8.417629214270589,375,67,0.5304,216.66666666666669,0.8580000000000001,37.5,20,57.68014928512744,1560.0,312.0,0,0,1,0,17.078879999999998
191221430,2014.0,46.97681562032022,8.421035778945445,375,67,0.23664,96.66666666666669,0.3828,37.5,20,26.808562259605512,696.0,232.0,0,0,1,0,7.619807999999999
191224150,2014.0,46.97558242052882,8.421719668309892,375,67,0.36414,148.75,0.5890500000000001,37.5,20,42.15409235592818,1071.0,357.0,1,0,1,0,11.725308
191234972,1992.0,46.9797566997451,8.418579984937919,375,67,0.6042,44.16666666666666,0.4823,55.0,25,34.27482092278671,530.0,530.0,1,0,0,0,19.45524
191247176,2013.0,46.97728208460165,8.423230467146329,375,67,0.2992,122.22222222222223,0.484,37.5,20,26.981683568739122,880.0,220.0,1,0,1,0,9.63424
191247410,2015.0,46.978641428900545,8.414288030808057,375,67,0.7133200000000001,291.3888888888889,1.1539,37.5,20,126.90203309785166,2098.0,1049.0,1,1,0,0,22.968904
191247898,2014.0,46.97482680371191,8.41845056379086,375,67,0.5562400000000001,227.22222222222226,0.8998,37.5,20,63.27463326128363,1636.0,409.0,1,0,1,0,17.910928000000002
191248033,2014.0,46.970988224453926,8.417097164448473,375,67,0.0136,3.333333333333333,0.022,37.5,20,3.162076998426891,40.0,40.0,1,1,0,0,0.4379199999999999
191278830,2013.0,46.973488337723076,8.427352511721015,375,67,0.09384,38.333333333333336,0.1518,37.5,20,9.042694403129069,276.0,138.0,1,0,1,0,3.021648
191281670,2015.0,46.9639681700531,8.42890261846833,375,67,0.12444,50.83333333333334,0.2013,37.5,20,11.675335714590435,366.0,122.0,1,1,1,0,4.006968
191312050,2015.0,46.97578065593027,8.418364605557004,375,67,0.31144,127.22222222222223,0.5038,37.5,20,33.151987348350296,916.0,229.0,1,0,1,0,10.028367999999999
191312251,2014.0,46.979583615480394,8.419677778842244,375,67,0.90644,222.16666666666663,1.4663000000000002,37.5,20,121.1653673530385,2666.0,1333.0,0,0,1,0,29.187368
191325571,1803.0,46.971403337383954,8.420421271251907,375,67,1.46376,71.33333333333333,0.91592,65.0,25,54.74149857800249,856.0,856.0,0,0,0,0,47.13307199999999
191347474,2014.0,46.97876119688589,8.419687454360194,375,67,0.31348000000000004,128.05555555555554,0.5071,37.5,20,69.81070120540173,922.0,461.0,1,0,0,0,10.094056
191364050,2015.0,46.96674712249338,8.40889593663572,375,67,0.01564,6.3888888888888875,0.0253,37.5,20,3.0798272463164844,46.0,46.0,1,0,0,0,0.503608
191367030,1946.0,46.97062419067644,8.409231824363326,375,67,0.2291399999999999,18.61111111111111,0.14338,65.0,25,10.69471060242044,134.0,67.0,1,0,0,0,7.378307999999996
191367032,2010.0,46.97048863979663,8.40883454069212,375,67,0.12716,10.388888888888893,0.2057,37.5,20,26.026047552718573,374.0,374.0,1,0,0,0,4.094552
191432890,2016.0,46.973056650447425,8.428406956564544,375,67,0.15606,63.75,0.25245,37.5,20,16.32752670931943,459.0,153.0,1,0,1,0,5.025131999999999
191446033,1880.0,46.968349654592345,8.426161561382061,375,67,0.24111,19.583333333333336,0.15087,65.0,25,11.1527675256253,141.0,141.0,1,0,0,0,7.763742
191521051,2015.0,46.97169327435903,8.42167254263242,375,67,0.1836,75.0,0.297,37.5,20,19.711540769883662,540.0,180.0,0,0,1,0,5.91192
191522572,1977.0,46.967730579808425,8.420105648830193,375,67,0.22572,11.0,0.14124,65.0,25,9.86131598383152,132.0,132.0,1,0,0,0,7.268184
191526415,2018.0,46.9730473087872,8.424798539597619,375,67,0.13974,34.25,0.22605,37.5,20,18.497274120233023,411.0,137.0,1,0,1,0,4.4996279999999995
191526491,2016.0,46.97454500444276,8.414466073247434,375,67,0.306,125.0,0.495,37.5,20,34.056562325783375,900.0,300.0,1,0,1,0,9.8532
191545253,2016.0,46.97359625967824,8.431305595203915,375,67,0.10914,44.58333333333334,0.17655,37.5,20,10.300027806541904,321.0,107.0,0,0,1,0,3.5143079999999998
191549991,2016.0,46.95803672793317,8.414608080448973,375,67,0.2091,85.41666666666667,0.33825,37.5,20,20.46322030679545,615.0,205.0,1,0,1,0,6.73302
191556795,2017.0,46.97132971531149,8.419865420817244,375,67,0.0646,26.38888888888889,0.1045,37.5,20,13.72975270075649,190.0,95.0,0,1,0,0,2.08012
191556850,2016.0,46.974077103535,8.434673821979295,375,67,0.00986,4.0277777777777795,0.01595,37.5,20,1.8156121939634235,29.0,29.0,1,0,0,0,0.31749199999999994
191556851,1969.0,46.97396776616575,8.43436953680093,375,67,1.4193,115.2777777777778,0.8881,65.0,25,53.95792429316729,830.0,830.0,1,0,0,0,45.70146
191569271,2016.0,46.96339234668602,8.409775896401253,375,67,0.1632,40.0,0.264,37.5,20,22.38319909320063,480.0,160.0,1,0,1,0,5.25504
191572952,2017.0,46.97401644240126,8.413004630814816,375,67,0.31416,128.33333333333334,0.5082,37.5,20,35.4722811202869,924.0,231.0,0,0,1,0,10.115951999999998
191577511,2016.0,46.97422404497712,8.428494155609156,375,67,0.32844,80.5,0.5313,37.5,20,41.7250064936804,966.0,322.0,1,1,1,0,10.575768
191590291,1968.0,46.97082598398558,8.421560379908643,375,67,0.14364000000000002,7.0,0.08988,65.0,25,6.450969317688926,84.0,84.0,1,1,0,0,4.625208000000001
191591654,2017.0,46.97319514797905,8.419208145612068,375,67,0.3434,84.16666666666666,0.5555,37.5,20,49.798918963678894,1010.0,202.0,1,0,1,0,11.057479999999998
191598012,1992.0,46.975645423025476,8.417993788758244,375,67,2.29482,279.58333333333337,1.83183,55.0,25,73.15541158219621,2013.0,671.0,1,0,1,0,73.893204
191606812,2017.0,46.97430164445643,8.4311266666433,375,67,0.19176,47.0,0.3102,37.5,20,27.208496231298145,564.0,188.0,1,0,1,0,6.174672
191606814,2017.0,46.9780116628558,8.424059029871975,375,67,0.25602,104.58333333333334,0.41415,37.5,20,28.204134455033746,753.0,251.0,1,0,1,0,8.243844000000001
191626453,2016.0,46.97453900054042,8.421643255329721,375,67,0.31008,126.66666666666669,0.5016,37.5,20,33.26377288714059,912.0,228.0,1,0,1,0,9.984575999999999
191642505,1955.0,46.969315722426956,8.421017042844838,375,67,0.68229,55.41666666666667,0.42693,65.0,25,29.68567640003448,399.0,399.0,0,0,0,0,21.969737999999996
191646147,2017.0,46.97584790281875,8.424640770884334,375,67,0.32096,78.66666666666666,0.5192,37.5,20,42.52966594581135,944.0,236.0,1,0,1,0,10.334912000000001
191646638,2017.0,46.97662731402518,8.422477951761323,375,67,0.27608,112.7777777777778,0.4466,37.5,20,25.12850321872036,812.0,203.0,1,1,1,0,8.889776
191652947,2017.0,46.97063533329466,8.413394977597564,375,67,0.31688,129.44444444444446,0.5126000000000001,37.5,20,31.17113138556952,932.0,233.0,1,0,1,0,10.203536
191653091,2018.0,46.96776889535885,8.437970317646487,138,67,0.04046,9.916666666666666,0.06545,37.5,20,8.450144034476192,119.0,119.0,1,0,0,0,1.302812
191659329,1980.0,46.963780544524745,8.407679621963688,375,67,0.67545,32.916666666666664,0.4226499999999999,65.0,25,26.95448650804225,395.0,395.0,1,0,0,0,21.749489999999998
191659330,1975.0,46.96369578958685,8.407813240321401,375,67,0.24624,20.0,0.15408,65.0,25,9.819840679894275,144.0,144.0,1,0,0,0,7.928927999999999
191659334,2018.0,46.97627347789362,8.41927972104172,375,67,0.2108,86.11111111111109,0.341,37.5,20,19.331866154530076,620.0,155.0,1,1,1,0,6.78776
191670332,2018.0,46.974454984292755,8.4211042793973,375,67,0.1972,80.55555555555556,0.319,37.5,20,21.692121976982644,580.0,145.0,1,0,1,0,6.349839999999999
191670988,1916.0,46.96257439766039,8.413928563271531,375,67,0.1496,36.66666666666666,0.242,37.5,20,33.21478386151042,440.0,440.0,1,0,0,0,4.81712
191671573,2019.0,46.97450584200202,8.425416379755696,375,67,0.19788,80.83333333333334,0.3201,37.5,20,22.96827157034382,582.0,194.0,1,0,1,0,6.371735999999999
191682596,2018.0,46.96714283857524,8.416815226840225,375,67,0.30226,123.47222222222223,0.48895,37.5,20,67.81135693662196,889.0,889.0,1,0,0,0,9.732771999999999
191682617,2017.0,46.96351379148247,8.407867892207756,375,67,0.08976,7.333333333333334,0.1452,37.5,20,20.999802353162615,264.0,264.0,1,0,0,0,2.8902719999999995
191687002,2018.0,46.972932680958046,8.424722508544027,375,67,0.01326,3.25,0.02145,37.5,20,2.649759165029368,39.0,39.0,1,0,0,0,0.42697199999999996
191705566,1949.0,46.966332132540856,8.408613535014014,375,67,0.5574600000000001,45.27777777777778,0.34882,65.0,25,24.64705017899636,326.0,326.0,1,0,0,0,17.950212
191737551,2019.0,46.97389674112769,8.42948129553619,375,67,0.18768,76.66666666666667,0.3036,37.5,20,20.13862191042131,552.0,184.0,1,1,1,0,6.043296
191759932,2018.0,46.967267242165356,8.430254429651628,375,67,0.30736,125.55555555555556,0.4972,37.5,20,65.30041985499174,904.0,452.0,1,1,0,0,9.896992
191774971,2018.0,46.97206937175106,8.413514112878731,375,67,0.0153,3.75,0.02475,37.5,20,3.47353598864998,45.0,45.0,1,0,0,0,0.49266
191781362,2020.0,46.97317634259941,8.444395574473834,138,67,0.25636,104.72222222222223,0.4147,37.5,20,25.421223539008412,754.0,377.0,1,0,1,0,8.254791999999998
191790255,1964.0,46.9663995707286,8.417487030400315,375,67,0.7729199999999999,37.66666666666666,0.48364,65.0,25,33.651947386343835,452.0,226.0,1,1,0,0,24.888023999999994
191813175,2013.0,46.96442979296817,8.404493487942418,375,67,0.41724,20.33333333333333,0.26108000000000003,65.0,25,18.073434405515922,244.0,244.0,1,0,0,0,13.435127999999999
