,Battery-TSO,DAC,Dam,FuelCell,GasCC-CCS,GasCC-Syn,PV-alpine,PV-roof,Pump-Open,RoR,Waste,WindOn
0,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH,CHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCHCH
19,0.0,0.0,5206.5145866031335,0.0,134.9996115723326,0.0,0.0,0.0,2042.1541535076465,1321.1097233998078,223.88756198315707,955.3895583782821
20,0.0,0.0,5214.072308869474,0.0,134.9996054496935,0.0,0.0,0.0,2042.1495340016975,1321.1097228630217,223.88758887440343,571.4895036545774
21,0.0,0.0,5205.879644275948,0.0,134.9996064835236,0.0,0.0,0.0,2039.0826729706507,1321.1097301199168,223.88764200217676,509.1395080793128
22,0.0,0.0,5235.8450552218155,0.0,134.9995958859184,0.0,0.0,0.0,1922.3486070443705,1321.1097190047037,223.88765868146962,453.38957690477054
23,0.0,0.0,5233.533690670749,0.0,134.999599485096,0.0,0.0,0.0,1734.3812347136486,1321.1097225282745,223.88770511135544,521.1195331280354
24,0.0,0.0,5211.859793944944,0.0,134.9995822959173,0.0,0.0,0.0,1956.3499898100483,1321.1097090133287,223.8871651409496,920.73941433481
25,0.0,0.0,5236.280095923312,0.0,134.9995819131281,0.0,0.0,0.0,1886.4626819845098,1321.10970860628,223.88717652606806,699.1494841332132
26,0.0,0.0,5238.54190888633,0.0,134.9995924497251,0.0,0.0,0.0,1829.8354520556868,1321.1097445721646,223.88784901386882,535.1294354899048
27,0.0,0.0,5237.982001681021,0.0,134.9995953049971,0.0,0.0,0.0,1802.655640856741,1321.1097478872443,223.887903716669,513.9995084763717
28,0.0,0.0,5334.1367411498995,0.0,134.9995938537086,0.0,0.0,0.0,1635.7382306788518,1321.1097356243679,223.887932767889,935.0394715925942
29,0.0,0.0,5507.839013404878,0.0,134.9995900783371,0.0,0.0,0.0,1550.4407625988092,1321.109721354938,223.88789456479623,957.269475726412
30,0.0,0.0,5577.137893453058,0.0,134.9995915951316,0.0,0.0,0.0,1546.1506998127504,1321.1097045732638,223.88793839589297,719.4294052314375
31,0.0,0.0,5590.465283874179,0.0,134.9995354241883,0.0,0.0,0.0,1496.4665380700653,1321.1096717255728,223.887562134885,834.6193906707014
32,0.0,0.0,5353.380229124641,0.0,134.9994925686831,0.0,0.0,0.0,1375.2189798866173,1321.1096451601761,223.88729086724763,958.9494618266828
33,0.0,0.0,5328.592176792612,0.0,134.9994933274855,0.0,0.0,0.0,1375.0561058285348,1321.1096389847146,223.88726202208588,793.3493854367005
34,0.0,0.0,5020.29603283087,0.0,134.9994690938842,0.0,196.33915347521017,441.927389312042,1372.4666275619304,1321.1094028186162,223.88607828119837,945.4195811125728
35,0.0,0.0,4885.49615710196,0.0,134.9994674138003,0.0,798.668970323763,1466.0672888594956,1369.4075754580003,1321.1093411944755,223.88596904012803,962.2895881614726
36,0.0,0.0,4439.3324496758,0.0,134.9994719564404,0.0,1294.2695093116088,3092.6366006015637,1367.282312882755,1321.1091422216916,223.88267022454528,592.9796547263168
37,0.0,0.0,3894.0432348772774,0.0,134.9995316269575,0.0,1565.9495949495802,4107.639358640867,1176.5745801861026,1321.1092324596086,220.91343320980442,670.6797427634021
38,0.0,0.0,4440.899113759128,0.0,134.999428761351,0.0,1591.1193187005028,5121.29463415814,1363.5778352286395,1321.109119036127,223.87866869134572,532.9496357864642
39,0.0,0.0,4688.350627368795,0.0,134.9994634636748,0.0,1587.0794418725952,4594.667239705502,1365.266853356281,1321.1092886925524,223.8841437089893,627.9096340710246
40,0.0,0.0,4688.3205336964165,0.0,134.9994604890939,0.0,1235.4194550185634,2173.3845681238286,1366.936540452118,1321.109286679472,223.88444384040898,464.5994750283016
41,0.0,0.0,4991.635125522911,0.0,134.9994929668979,0.0,655.4894290689499,707.1947178119899,1372.3416748506754,1321.1094499324772,223.88660235029863,376.0397268287189
42,0.0,0.0,5807.092596581276,0.0,134.9996070844041,0.0,69.13880439637111,0.0,1675.1238434079196,1321.1097435154363,223.88835903627952,794.3593822934916
43,0.0,0.0,5905.924792857338,0.0,134.9996084525718,0.0,0.0,0.0,1731.8029591470518,1321.109761109766,223.88844195907205,960.6093885516829
44,0.0,0.0,6183.193931515566,0.0,134.9996070742919,0.0,0.0,0.0,1556.4817170534786,1321.1097509807976,223.8884744348719,659.7593917503868
45,0.0,0.0,6203.845016494193,0.0,134.9996072661936,0.0,0.0,0.0,1553.1905555262515,1321.1097487885274,223.88850255219143,851.1793884752672
46,0.0,0.0,6067.897694156982,0.0,134.9996082717505,0.0,0.0,0.0,1547.9587286903416,1321.1097521174247,223.8885208027234,799.0093902691136
47,0.0,0.0,5517.997262997639,0.0,134.9996046188298,0.0,0.0,0.0,2062.5407088406364,1321.1097383268734,223.88824323262344,491.29939348843715
48,0.0,0.0,5481.887995616345,0.0,134.9996067393584,0.0,0.0,0.0,1985.6442610102522,1321.1097469190304,223.8882078100517,876.2793913838941
49,0.0,0.0,5451.27903832653,0.0,134.9996053727524,0.0,0.0,0.0,2001.4366709617,1321.1097324634015,223.88811310356397,957.6793798218621
50,0.0,0.0,5467.720169674618,0.0,134.9994162858807,0.0,0.0,0.0,1417.9644019036436,1321.109264495212,223.75478136193874,600.4293179304062
51,0.0,0.0,5692.199522071079,0.0,134.9993707422948,0.0,0.0,0.0,1421.802296355725,1321.1092359436982,220.17712255222602,757.61931601262
52,0.0,0.0,5603.856224720418,0.0,134.9993734959695,0.0,0.0,0.0,1418.5652636458703,1321.1092409806433,216.6175662953825,423.76932887660274
53,0.0,0.0,5703.921477244411,0.0,134.9993716571695,0.0,0.0,0.0,1422.2029018232067,1321.1092295716326,213.0966826563448,710.5593180673902
54,0.0,0.0,5738.566749584273,0.0,134.9993727609449,0.0,0.0,0.0,1423.4286571148498,1321.1092317557968,212.78939749931067,776.6893052363557
55,0.0,0.0,5707.684998408918,0.0,134.999373085492,0.0,0.0,0.0,1422.3040447968838,1321.1092310409767,212.90911933625276,666.1393145086236
56,0.0,0.0,5755.669111284371,0.0,134.9993727240634,0.0,0.0,0.0,1423.8548786444696,1321.1092320602302,216.16502837651177,793.3693113173193
57,0.0,0.0,5640.577541811598,0.0,134.9994192602394,0.0,0.0,0.0,1421.19277805036,1321.1093633778316,216.8018472547114,849.4393413093491
58,0.0,0.0,5380.455271734122,0.0,134.9994432347806,0.0,429.44921315003864,812.8446907202498,1333.786312644077,1321.1092106631343,206.41829575288997,490.9994702385104
59,0.0,0.0,2060.023232408318,0.0,134.9994685866713,0.0,1442.1796398492493,3278.5779408761946,459.11904956359405,1321.1080916743804,196.02953601687668,953.699455516391
60,0.0,0.0,1185.6919180475124,0.0,134.9991604007996,0.0,2023.0193529719984,5297.19588847698,477.22906638799515,1321.108025249559,191.80053889554532,473.5894981776484
61,0.0,0.0,1005.887730930616,0.0,134.9991272684964,0.0,2184.1493107479523,7057.335812957277,386.90924574982864,1321.1079650205086,191.79927212637028,809.029517848102
62,0.0,0.0,1005.9574029987101,0.0,134.9991350393018,0.0,2505.2493064213945,6418.7058555915155,386.945864603166,1321.107974284374,191.79929154400517,960.1995904211343
63,0.0,0.0,1005.7509620941124,0.0,134.9991047826472,0.0,2301.089373363062,7683.995997589023,431.6323635419551,1321.107938595318,191.798466519888,498.43930983441413
64,0.0,0.0,2250.348274499248,0.0,134.9992009682244,0.0,1749.079310174915,5072.29360551107,815.3624582012203,1321.1082265310345,192.33007723620204,959.8995378237896
65,0.0,0.0,5031.9742281923045,0.0,134.9993654198915,0.0,1022.539386386376,1835.521467520075,1495.5952026234158,1321.1085628415915,202.72379508593713,694.3096272384691
