,Battery-DSO,Battery-TSO,Biomass,Coal,Dam,FuelCell,GasCC-CCS,GasCC-Syn,GasSC,Lignite,Nuclear,Oil,PV-roof,Pump-Open,RoR,WindOff,WindOn
0,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DE,DEDE,DE,DE,DE,DE,DE
2,30887.33784193336,26737.39628913813,2709.999913404125,0.0,0.003370732149494422,2345.527340308318,0.0,0.0,0.0,0.0,0.0,1.708531372090469e-06,0.0,0.002049472953948107,1257.542376511547,17345.68,15081.30993052183
3,9354.77062774615,8626.9256191667,2709.999914151464,0.0,0.002958093373912373,33581.86487583379,0.0,0.0,0.0,0.0,0.0,3.271043594273856e-06,0.0,0.002107903734330599,1257.542377585451,19467.61993073713,18180.08
4,6386.295861814652,5919.786134936296,2709.999914175957,0.0,0.002848265544323293,33581.93315428026,0.0,0.0,0.0,0.0,0.0,3.306286500742149e-06,0.0,0.002170479953008148,1257.54237711882,21125.42,21127.43993082469
5,3937.713002996207,3710.316985147555,2709.999914380391,0.0,0.00309340722119413,33581.95566114918,0.0,0.0,0.0,0.0,0.0,3.324070768961517e-06,0.0,0.002208800704922482,1257.542377208155,23021.69993088121,23532.23
6,2895.84324644555,2754.020325112298,2709.999914784981,0.0,0.003451075685482827,33581.96684613814,0.0,0.0,0.0,0.0,0.0,3.334999506302339e-06,0.0,0.002268091513965378,1257.542377647774,22889.43,26904.74993092788
7,3979.083754743763,3740.470940766399,2709.999915515909,0.0,0.003805248001186752,33581.97354560428,0.0,0.0,0.0,0.0,0.0,3.341780118079226e-06,0.0,0.001968820132118068,1257.542378373977,27203.15993094609,28123.57
8,7347.308740909499,6597.257875263409,2709.99991661481,0.0,0.004128678502033072,33581.97799901398,0.0,0.0,0.0,0.0,0.0,3.34753542968355e-06,0.0,0.001772009243782279,1257.542379252725,31815.58,28182.74993097168
9,16640.41304442922,13290.12501129297,2709.99991759042,0.0,0.004405522380056558,33581.98117217681,0.0,0.0,0.0,0.0,0.0,3.356339072612388e-06,0.0,0.001760424204356804,1257.542380106316,33692.08,27341.55993103102
10,19822.47311837941,15124.17904851723,2709.999918473227,0.0,0.004660430192416853,33581.98354672935,0.0,0.0,0.0,0.0,0.0,3.36326348278346e-06,3616.319931114083,0.002250769640197676,1257.542380934745,29924.38,24775.21
11,646.1411136156552,634.2492078191015,2709.999919548654,0.0,0.004929130452495043,33581.98537154547,0.0,0.0,0.0,0.0,0.0,3.366203131335635e-06,20435.69,0.002226370361199463,1257.542382258939,24558.06,21569.9299310912
12,0.1296236155487532,0.1294887164507877,2709.99992047764,0.0,0.004946233841162811,33581.98537339681,0.0,0.0,0.0,0.0,0.0,3.370434170625133e-06,35871.03,0.002256857617971429,1257.542383283218,20951.80993106704,14374.94
13,0.06494723602046651,0.06486931603982848,2709.999921400546,0.0,0.004942921658941334,33581.98537549032,0.0,0.0,0.0,0.0,0.0,3.376256906803257e-06,43098.51,0.002179522860822142,1257.542384089161,15690.25993108403,12145.73
14,0.04330955272536359,0.04324909491639492,2709.999922374505,0.0,0.004953944670538761,33581.98537770171,0.0,0.0,0.0,0.0,0.0,3.38023846682985e-06,41567.20993113489,0.002085441849103517,1257.542384919293,13264.88,11601.13
15,0.03244852330759353,0.03239445427629825,2709.999923179262,0.0,0.004954058343780341,33581.98538106726,0.0,0.0,0.0,0.0,0.0,3.380649721436734e-06,32823.45,0.001960885745990926,1257.542385557415,12231.67,11676.88993125162
16,0.02581273883633018,0.02576695041673334,2709.999923658659,0.0,0.004911259391862774,33581.98538950424,0.0,0.0,0.0,0.0,0.0,3.375251309559483e-06,17524.38,0.002077076601785407,1257.542385867647,10387.22,12218.50993154817
17,5491.063504560712,4956.103309595387,2709.99992467453,0.0,0.007332204383707351,33581.99128575253,0.0,0.0,0.0,0.0,0.0,3.377094702916662e-06,2552.579932360355,0.002201713389507182,1257.542386477479,8763.2,12427.0
18,12265.44603822031,9894.613325020433,2709.999925261669,0.0,0.008126580285873155,33581.99183918069,0.0,0.0,0.0,0.0,0.0,3.394476042988862e-06,0.0,0.002102414135332218,1257.542386790725,6899.070000000001,12332.6899328816
19,15427.2062521082,11814.16757241375,2709.999925914866,0.0,0.009320949343523633,33581.99232637561,0.0,0.0,0.0,0.0,0.0,3.413840898536108e-06,0.0,0.002068558713196568,1257.542387200693,5793.909933424527,10809.31
20,13995.79394757853,10926.64455369953,2709.999926697617,0.0,0.01108074495435256,33581.99275814433,0.0,0.0,0.0,0.0,0.0,3.420772864574057e-06,0.0,0.002142652883377079,1257.54238776891,4894.079934387581,9011.08
21,9047.738688994856,7642.042130932303,2709.99992752984,0.0,0.0136785422327685,33581.9931436559,0.0,0.0,0.0,0.0,0.0,3.409101952531072e-06,0.0,0.00229470458592689,1257.542388507654,4664.499935417909,7390.63
22,4300.316865684445,3942.929101282408,2709.999928277131,0.0,0.01627582579427166,33581.99349033251,0.0,0.0,0.0,0.0,0.0,3.393576754898134e-06,0.0,0.002554394599809901,1257.542389178797,4440.149936358143,6246.55
23,1411.888386390668,1364.516349669767,2709.999928882086,0.0,0.01688260966855544,33581.99380425324,0.0,0.0,0.0,0.0,0.0,3.384898911110675e-06,0.0,0.002789538471876215,1257.542389708533,4232.669937076488,5493.58
24,0.00987367013589364,0.009849957851270737,2709.999928732203,0.0,0.004866093871485212,33581.98540305413,0.0,0.0,0.0,0.0,0.0,3.374263471735962e-06,0.0,0.00220539311420751,1257.542389796299,5008.059937086257,4223.13
25,0.009202132385183663,0.009181647712334755,2709.999929242917,0.0,0.00496896935088454,33581.98539547125,0.0,0.0,0.0,0.0,0.0,3.364397353046819e-06,0.0,0.002298589940764678,1257.542390235058,5607.949936968787,4110.64
26,33237.55065568146,19964.44079081638,2709.99992928579,0.0,0.03398173175396545,33581.99459189704,0.0,0.0,0.0,0.0,0.0,3.552582070191071e-06,0.0,0.002475850643555841,1262.695929783905,7009.45,4369.989936937593
27,31275.48581441175,19263.33838645209,2709.999929663381,0.0,0.05836323182804926,33581.99481203653,0.0,0.0,0.0,0.0,0.0,3.558558209716211e-06,0.0,0.002493132241285141,1262.695930079551,7796.74,4459.029936707386
