,0
0,7095.290493146294
1,7226.832259947739
2,6767.933684480472
3,6976.812670118351
4,6908.649043461228
5,6803.111992085276
6,6620.564437168196
7,6806.348537261077
8,6792.741396369709
9,6474.385793216174
10,5172.267428345334
11,3750.835638483008
12,4142.003358752036
13,5715.385013813652
14,6242.528020395945
15,6641.460075487166
16,7094.502846404349
17,7202.016246685042
18,7386.569733289754
19,7325.117983923525
20,7082.906600834346
21,6758.454776236959
22,6624.3217000151
23,6762.980063156556
24,7106.83856536683
25,7084.410963900156
26,6606.170748382132
27,6373.896631318474
28,6425.602154048553
29,6204.704334976386
30,5898.379333036956
31,6013.562686030463
32,5846.280476105047
33,5739.255371267945
34,5505.23060448415
35,3489.2185408275755
36,5376.627053936991
37,3713.364600802284
38,6144.61255604039
39,6690.393054702463
40,6620.6103430043195
41,6588.064139784455
42,6815.725425423736
43,6604.879195105581
44,6290.368673643957
45,6750.542578917008
46,6370.823711068479
47,6496.229269008658
48,7231.504313175301
49,7085.557623745824
50,7286.619184901989
51,7049.433846309493
52,6966.45677649363
53,7038.6885715797125
54,6947.530624021745
55,7098.246776878959
56,7426.63765010673
57,7872.3769259559995
58,5679.968367351545
59,4592.861365829168
60,4769.37956029805
61,4411.912377911749
62,5729.332035036775
63,7645.098909202939
64,6420.586761543128
65,7039.390450599924
66,7326.434112750256
67,7276.932347587226
68,7527.583456211969
69,6825.467609533255
70,6442.8441153143185
71,6576.637635717137
72,7016.198055617463
73,6957.981109393808
74,7064.346071523231
75,6719.826609240751
76,6506.691399439153
77,6419.322390055329
78,6624.004861437286
79,6429.165834200096
80,4995.135960499321
81,4661.134992297995
82,2880.8048280944167
83,2139.2580110466743
84,2746.938133456041
85,2234.6488812483376
86,4501.385599813761
87,6834.341833028691
88,5325.615082558788
89,6064.393223770543
90,5609.434975830911
91,5770.419240363167
92,5139.748202779548
93,4148.619086638462
94,5258.109534198447
95,5257.914767603767
96,4334.257798535199
97,6565.216332941371
98,6692.83337438329
99,6495.017127433475
100,6575.1244620545585
101,6290.188867864296
102,5735.553408857842
103,5700.552803505558
104,7116.100674323601
105,4981.425960956976
106,3526.1947140330594
107,2395.847299121726
108,1596.6634701577404
109,3566.3085363557175
110,4671.353824655761
111,6446.648389155309
112,7001.927146033622
113,6736.77431098184
114,6912.633173803379
115,6851.73055736759
116,7085.801018725942
117,6801.614872830122
118,6819.6262827515875
119,6984.941072281493
120,7660.917274194326
121,7316.051481708677
122,7302.149006324615
123,7460.119627857792
124,7526.057964897302
125,7020.663729148619
126,7032.470833529614
127,7124.8625600422765
128,7621.078992540219
129,7677.569688285357
130,7888.928304543746
131,7001.887849513845
132,6846.715531724794
133,7102.640485101005
134,7328.361226343994
135,7511.92925710449
136,7655.581297696805
137,7852.646352013646
138,7789.824554462369
139,7618.417812236437
140,7770.88477073809
141,7534.076822991791
142,7554.814889302897
143,7602.197032004672
144,7802.064403171695
145,7740.148757066257
146,7338.763294447941
147,7617.951438861068
148,7426.822314872432
149,7716.075687490179
150,7666.494937831309
151,7394.474140481345
152,7731.976697707038
153,7965.10137221274
154,7151.825959488433
155,5827.43505239884
156,4907.714445642658
157,4012.989412981532
158,7699.175220362438
159,7813.471611807501
160,7645.218039633924
161,6702.216428466553
162,6465.827024134525
163,6658.266997150727
164,6319.705142677509
165,6583.0324758955185
166,6485.874708404586
167,6245.915047325118
168,6409.27232090425
169,6181.149838912408
170,6264.734085268703
171,6234.373302720625
172,6222.160726859066
173,6227.056738318037
174,6003.610360459885
175,6462.689457928996
176,6483.120240582562
177,3658.881741152137
178,5890.939618019922
179,5768.822972660264
180,5860.391400816132
181,4118.232223132959
182,5083.492218277501
183,7121.043432841092
184,6707.7916483225745
185,6637.029161122107
186,6795.799541790161
187,6551.830999669056
188,6343.638744693336
189,6285.45361032611
190,6192.500783886385
191,6134.026915216096
192,6347.0814916223135
193,6425.214742169044
194,6318.641762218005
195,6541.084493777071
196,6427.248361125807
197,6428.666808472204
198,6537.365298309303
199,6230.205154380335
200,3758.033110014676
201,4969.9702810997505
202,9634.744569734165
203,7931.5941307490775
204,8500.470099191847
205,7048.3576192488
206,5868.3582123138995
207,7292.943033009678
208,6385.387155185777
209,6482.885563738966
210,6496.095240901802
211,6589.746746461239
212,6397.973407163931
213,5994.059873224722
214,6093.773559732081
215,6183.084022930852
216,6314.470586091433
217,6177.872843283452
218,6078.644790949966
219,6221.681286481359
220,5999.941675963846
221,6343.058604549813
222,5961.398215800592
223,6304.791757191691
224,6735.225248857929
225,3831.6741756646898
226,5471.121856488899
227,5666.404701592602
228,5479.596382599427
229,5849.809787619171
230,6556.58357395219
231,6759.283875859945
232,6464.917517243193
233,6618.677837432346
234,6856.30748744012
235,6970.166223097688
236,6517.549583982984
237,6611.999510236611
238,6598.180662860868
239,6843.522824886707
240,5331.817201512082
241,5410.750844584082
242,5299.0117883138955
243,5238.4498660903855
244,4503.986174876445
245,4794.74940830008
246,4873.413098465027
247,6975.258451814976
248,6307.48449094869
249,6196.954271273585
250,9840.930245050025
251,9762.73275812374
252,9527.933491657514
253,9568.449606678998
254,8318.022233685484
255,5210.142773416961
256,6360.597973618944
257,6440.121162515269
258,7082.886021896115
259,7655.127034727162
260,7236.558005506331
261,6333.6942433495
