Hour,idProfile,idProfile_eMobility,idProfile_eHeatPump,idProfile_eHydrogen
0,5819.0,1344.442,1790.08,335.04
1,5757.0,1178.84,1790.35,335.04
2,5890.08,959.6679999999999,1791.0800000000002,335.04
3,5843.959999999999,671.5129999999999,1797.5,335.04
4,5641.009999999999,485.39,1800.88,335.04
5,5555.07,344.31899999999996,1802.92,335.04
6,5433.0,302.324,1807.3399999999997,335.04
7,5345.029999999999,404.673,1814.48,335.04
8,5401.02,669.6479999999999,1816.0,335.04
9,5538.01,1041.2869999999998,1793.5700000000002,335.04
10,5627.96,1347.9180000000001,1757.46,335.04
11,5643.960000000001,1818.2739999999997,1724.12,335.04
12,5985.05,1862.7930000000001,1702.17,335.04
13,5890.08,1751.5320000000002,1695.65,335.04
14,5723.01,1681.967,1692.95,335.04
15,5702.9400000000005,1896.152,1701.3700000000003,335.04
16,5914.01,2015.4399999999998,1718.1299999999999,335.04
17,6103.9400000000005,2198.203,1732.96,335.04
18,5421.080000000001,2373.757,1743.22,335.04
19,5573.01,2444.613,1751.9499999999998,335.04
20,5214.01,2253.9359999999997,1754.5400000000002,335.04
21,5708.01,1836.5829999999999,1758.0,335.04
22,5985.05,1422.4879999999998,1763.86,335.04
23,6007.01,1210.739,1764.35,335.04
24,5914.01,1173.22,1765.2400000000002,335.04
25,5907.01,1081.5079999999998,1765.2600000000002,335.04
26,5881.039999999999,951.207,1768.23,335.04
27,5719.0,733.125,1769.3600000000001,335.04
28,5570.01,552.519,1769.8900000000003,335.04
29,5485.049999999999,383.597,1771.0500000000002,335.04
30,5130.029999999999,285.502,1771.68,335.04
31,5048.919999999999,261.595,1771.44,335.04
32,5177.029999999999,374.536,1771.42,335.04
33,5397.1,630.3,1759.7800000000002,335.04
34,5520.039999999999,1049.43,1740.51,335.04
35,5614.01,1282.92,1723.1799999999998,335.04
36,5696.0599999999995,1355.0949999999998,1712.3899999999999,335.04
37,5687.01,1154.893,1710.2200000000003,335.04
38,5407.039999999999,1148.0149999999999,1715.0300000000002,335.04
39,5331.02,1385.469,1728.1200000000001,335.04
40,5473.01,1653.969,1743.7299999999998,335.04
41,5814.01,1838.747,1759.1,335.04
42,5889.040000000001,2175.2870000000003,1770.6,335.04
43,5731.02,2394.9979999999996,1778.5,335.04
44,5482.0,2225.044,1789.3700000000001,335.04
45,5508.9400000000005,1959.2799999999997,1800.5300000000002,335.04
46,5701.02,1707.4720000000002,1811.37,335.04
47,5751.120000000001,1373.283,1822.08,335.04
48,5729.02,1053.591,1831.92,335.04
49,5623.99,742.2750000000001,1841.7,335.04
50,5555.07,554.144,1847.04,335.04
51,5545.99,395.76699999999994,1850.29,335.04
52,5389.04,317.20099999999996,1853.73,335.04
53,5384.050000000001,271.325,1860.6099999999997,335.04
54,5177.029999999999,472.584,1863.1,335.04
55,5397.1,1341.738,1866.3500000000004,335.04
56,5721.08,2350.9170000000004,1868.92,335.04
57,5871.02,2629.0330000000004,1859.6399999999999,335.04
58,6084.050000000001,2271.6009999999997,1837.35,335.04
59,6177.029999999999,1822.866,1818.78,335.04
60,6311.98,1644.3360000000002,1801.0100000000002,335.04
61,6248.92,1721.9160000000002,1789.0,335.04
62,6184.05,1900.2970000000003,1779.42,335.04
63,6014.01,1776.266,1781.43,335.04
64,6091.99,1616.2499999999998,1801.22,335.04
65,6365.02,1803.7730000000001,1819.5899999999997,335.04
66,6361.0199999999995,2367.766,1834.5900000000001,335.04
67,6105.01,2968.573,1845.21,335.04
68,5741.96,3165.634,1855.2199999999998,335.04
69,5456.040000000001,2693.742,1866.4299999999998,335.04
70,5641.959999999999,2089.08,1890.2099999999998,335.04
71,5748.92,1672.9470000000001,1914.71,335.04
72,6308.01,1335.741,1932.9900000000002,335.04
73,6245.029999999999,981.4850000000002,1942.02,335.04
74,6241.96,696.9590000000001,1941.7899999999997,335.04
75,6154.01,498.137,1941.79,335.04
76,6025.110000000001,361.31600000000003,1944.17,335.04
77,6074.02,309.024,1943.1,335.04
78,5808.01,492.972,1939.5099999999998,335.04
79,5696.0599999999995,1358.8700000000001,1937.3000000000002,335.04
80,6037.01,2378.223,1933.44,335.04
81,6248.92,2705.924,1914.62,335.04
82,6425.110000000001,2350.352,1881.7400000000002,335.04
83,6484.05,1883.1679999999997,1847.24,335.04
84,6453.0,1690.3319999999999,1823.58,335.04
85,6327.96,1770.66,1811.9399999999996,335.04
86,6167.99,1947.459,1812.9199999999998,335.04
87,6141.009999999998,1819.913,1823.9,335.04
88,6285.0599999999995,1661.8960000000002,1839.35,335.04
89,6378.96,1830.033,1852.23,335.04
90,6335.039999999999,2376.9159999999997,1859.67,335.04
91,6077.97,2964.938,1868.68,335.04
92,5745.99,3151.9990000000007,1876.36,335.04
93,5631.02,2674.875,1883.33,335.04
94,5888.02,2080.492,1892.2500000000002,335.04
95,6096.0599999999995,1670.763,1900.6499999999996,335.04
96,5771.02,1334.759,1908.2399999999998,335.04
97,5881.039999999999,980.6269999999998,1914.48,335.04
98,5772.039999999999,696.2,1920.9499999999998,335.04
99,5847.92,501.537,1928.52,335.04
100,5733.0,361.35699999999997,1933.22,335.04
101,5823.01,307.65600000000006,1934.37,335.04
102,5283.0199999999995,488.855,1936.8,335.04
103,5556.040000000001,1345.7910000000002,1935.9399999999998,335.04
104,5879.959999999999,2349.8780000000006,1935.8999999999996,335.04
105,5983.02,2656.6180000000004,1925.9,335.04
106,6011.98,2331.447,1905.3900000000003,335.04
107,6063.0,1892.8759999999997,1884.62,335.04
108,6079.959999999999,1706.643,1867.24,335.04
109,5990.1,1779.732,1857.5500000000002,335.04
110,5890.08,1951.763,1857.21,335.04
111,5781.039999999999,1813.018,1859.6000000000001,335.04
112,5835.040000000001,1651.33,1871.56,335.04
113,6175.139999999999,1826.6239999999998,1882.75,335.04
114,6208.9400000000005,2384.004000000001,1889.3599999999997,335.04
115,6107.01,2960.411,1897.53,335.04
116,5793.99,3147.0249999999996,1903.94,335.04
117,5615.01,2660.1180000000004,1910.7599999999998,335.04
118,5620.04,2051.022,1915.1,335.04
119,5595.08,1649.859,1919.25,335.04
120,5847.92,1323.647,1924.79,335.04
121,5776.009999999999,974.6370000000001,1930.84,335.04
122,5667.99,691.6120000000001,1935.79,335.04
123,5550.23,496.42499999999995,1939.29,335.04
124,5390.1,360.50300000000004,1943.6000000000001,335.04
125,5399.02,306.571,1951.6800000000003,335.04
126,5384.050000000001,492.65099999999995,1958.04,335.04
127,5416.99,1352.9370000000001,1962.3899999999999,335.04
128,5423.01,2345.9939999999997,1962.0200000000004,335.04
129,5387.01,2646.7870000000003,1949.33,335.04
130,5356.039999999999,2319.806,1925.8400000000001,335.04
131,5408.9400000000005,1891.351,1900.27,335.04
132,5481.039999999999,1710.774,1882.4099999999999,335.04
133,5463.0,1777.6619999999998,1868.0799999999997,335.04
134,5370.02,1936.394,1861.5900000000001,335.04
135,5359.0,1805.6170000000002,1861.7599999999998,335.04
136,5445.99,1648.748,1872.6200000000001,335.04
137,5665.02,1825.035,1890.6200000000001,335.04
138,5703.9400000000005,2358.611,1898.81,335.04
139,5538.01,2919.868,1904.54,335.04
140,5277.969999999999,3092.1609999999996,1908.21,335.04
141,5123.990000000001,2609.261,1909.04,335.04
142,5203.9400000000005,2017.163,1911.33,335.04
143,5391.07,1630.1259999999997,1912.59,335.04
144,5569.0199999999995,1311.494,1916.9200000000003,335.04
