Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,993933018.3088679,610188653.071584,374602901.2808296
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,482054298.81468225,295939522.96863085
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,51943465.57944882
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,946188715.0,489041063.7402391,170541822.39809006,84307164.31921367
Fixed Operation,0.0,540514826.7582172,457680167.455578,252172480.65738168
Trading,-65913491.87605888,-431785829.8964459,-105406769.45021221,-5323354.874276839
