Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,994158540.3248174,610327104.0261407,374687898.1567973
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,481829820.0466777,295801712.4778144
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,47165526.58638667
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,946193309.0,488292861.87379235,169685736.02843922,78592713.76522197
Fixed Operation,0.0,540601496.5756991,457643975.5123167,250324675.595029
Trading,-65929982.81722051,-491304538.58028966,-150688449.15795106,-42442902.67368395
