Row,2020,2030,2040,2050
Imports,375107692.01369923,200243552.45576066,125758292.05286057,126184184.8605589
Exports,-419479568.54761124,-523983472.67135096,-180868059.95459533,-90385772.50296938
Transfer capacity payment,-373386872.6588086,-390299333.54490674,-199572720.80471593,-114380903.08175337
