Row,2020,2030,2040,2050
Investments 2020,0.0,0.0,0.0,0.0
Transmission 2020,0.0,0.0,0.0,0.0
Investments 2030,0.0,993920004.3915454,610180663.6552593,374597996.47225976
Transmission 2030,0.0,0.0,0.0,0.0
Investments 2040,0.0,0.0,481957585.355238,295880149.2940823
Transmission 2040,0.0,0.0,0.0,0.0
Investments 2050,0.0,0.0,0.0,47071139.16411435
Transmission 2050,0.0,0.0,0.0,0.0
Variable Operation,944925403.0,488927440.6752738,171072449.24681127,78973987.47434738
Fixed Operation,0.0,540479822.6523268,457631260.7687225,250279763.14984784
Trading,-44359244.92211348,-450261089.74367607,-124445651.50855875,-17272212.336620837
